season,player_id,name,team,conf,yr,role,dominant_archetype_code,dominant_archetype,top_1_code,top_1_archetype,top_1_pct,top_2_code,top_2_archetype,top_2_pct,top_3_code,top_3_archetype,top_3_pct,A0,A1,A2,A3,A4,A5,A6,A7
2026,80560,Mia Jordan,Northern Kentucky,Horz,Jr,Stretch 4,A2,Two-Way Star Big,A2,Two-Way Star Big,0.41064404,A3,Three-Point Specialist,0.14861748,A6,Low-Production Player,0.14071708,0.0,0.12913602,0.41064404,0.14861748,0.0,0.11185998,0.14071708,0.05902541
2026,72206,Mya Meredith,Northern Kentucky,Horz,Sr,Wing G,A4,Combo Guard,A4,Combo Guard,0.26891448,A7,Efficient Off-Ball Finisher,0.23495124,A5,Two-Way Star Guard,0.21491105,0.03837148,0.04126908,0.16325519,0.03832748,0.26891448,0.21491105,0.0,0.23495124
2026,71592,Noelle Hubert,Northern Kentucky,Horz,Jr,Wing G,A7,Efficient Off-Ball Finisher,A7,Efficient Off-Ball Finisher,0.82226298,A6,Low-Production Player,0.17773702,A0,Traditional Big,0.00000000,0.0,0.0,0.0,0.0,0.0,0.0,0.17773702,0.82226298
2026,80435,Taysha Rushton,Northern Kentucky,Horz,Sr,Combo G,A3,Three-Point Specialist,A3,Three-Point Specialist,0.43235511,A4,Combo Guard,0.40527145,A5,Two-Way Star Guard,0.11254128,0.0,0.01330221,0.0,0.43235511,0.40527145,0.11254128,0.027038,0.00949194
2026,69309,Caroline Lau,Northwestern,B10,Sr,Pure PG,A4,Combo Guard,A4,Combo Guard,0.54600652,A5,Two-Way Star Guard,0.19001227,A6,Low-Production Player,0.13927114,0.0,0.0,0.00024787,0.0,0.54600652,0.19001227,0.13927114,0.12446219
2026,71224,Casey Harter,Northwestern,B10,Jr,Combo G,A7,Efficient Off-Ball Finisher,A7,Efficient Off-Ball Finisher,0.42234222,A3,Three-Point Specialist,0.22462793,A4,Combo Guard,0.20420866,0.03038896,0.05047716,0.02203185,0.22462793,0.20420866,0.0,0.04592323,0.42234222
2026,71756,DaiJa Turner,Northwestern,B10,Sr,PF/C,A0,Traditional Big,A0,Traditional Big,0.92289272,A6,Low-Production Player,0.07710728,A1,Midrange-Heavy Role Player,0.00000000,0.92289272,0.0,0.0,0.0,0.0,0.0,0.07710728,0.0
2026,69901,Grace Sullivan,Northwestern,B10,Sr,Wing G,A1,Midrange-Heavy Role Player,A1,Midrange-Heavy Role Player,0.59877358,A2,Two-Way Star Big,0.21916562,A7,Efficient Off-Ball Finisher,0.10724939,0.0,0.59877358,0.21916562,0.0,0.0,0.07481141,0.0,0.10724939
2026,78964,Kat Righeimer,Northwestern,B10,So,Wing G,A7,Efficient Off-Ball Finisher,A7,Efficient Off-Ball Finisher,0.55407345,A2,Two-Way Star Big,0.15524498,A0,Traditional Big,0.13885594,0.13885594,0.0,0.15524498,0.09303104,0.0,0.02851223,0.03028236,0.55407345
2026,68060,Tate Lash,Northwestern,B10,Sr,Combo G,A4,Combo Guard,A4,Combo Guard,0.41117047,A1,Midrange-Heavy Role Player,0.15113351,A6,Low-Production Player,0.10721446,0.08916691,0.15113351,0.0,0.03255988,0.41117047,0.10382098,0.10721446,0.10493379
2026,78965,Tayla Thomas,Northwestern,B10,So,PF/C,A2,Two-Way Star Big,A2,Two-Way Star Big,0.46477657,A0,Traditional Big,0.30220638,A3,Three-Point Specialist,0.08496543,0.30220638,0.0,0.46477657,0.08496543,0.06981595,0.0,0.07823567,0.0
2026,79063,Xamiya Walton,Northwestern,B10,So,Combo G,A3,Three-Point Specialist,A3,Three-Point Specialist,0.31650069,A4,Combo Guard,0.31296721,A7,Efficient Off-Ball Finisher,0.26371168,0.0,0.0,0.0,0.31650069,0.31296721,0.0,0.10682043,0.26371168
2026,68523,Carla Celaya,Northwestern St.,Slnd,Sr,Wing G,A6,Low-Production Player,A6,Low-Production Player,0.26601296,A2,Two-Way Star Big,0.17278447,A0,Traditional Big,0.16355997,0.16355997,0.0,0.17278447,0.0,0.12876651,0.15421157,0.26601296,0.11466451
2026,79051,Clarence Djuela,Northwestern St.,Slnd,So,Wing G,A0,Traditional Big,A0,Traditional Big,0.55979181,A1,Midrange-Heavy Role Player,0.22732567,A6,Low-Production Player,0.10676779,0.55979181,0.22732567,0.0850903,0.0,0.0,0.0,0.10676779,0.02102442
2026,80908,Dasia Turner,Northwestern St.,Slnd,Sr,PF/C,A0,Traditional Big,A0,Traditional Big,0.43035042,A2,Two-Way Star Big,0.22675318,A1,Midrange-Heavy Role Player,0.14515393,0.43035042,0.14515393,0.22675318,0.0,0.0,0.05262154,0.14512094,0.0
2026,80825,Mika Jarrett,Northwestern St.,Slnd,Jr,Wing G,A4,Combo Guard,A4,Combo Guard,0.33564591,A3,Three-Point Specialist,0.27686299,A1,Midrange-Heavy Role Player,0.22941391,0.02177491,0.22941391,0.00098197,0.27686299,0.33564591,0.0,0.12188463,0.01343568
2026,69455,Nya Valentine,Northwestern St.,Slnd,Sr,Pure PG,A4,Combo Guard,A4,Combo Guard,0.49881682,A3,Three-Point Specialist,0.30166976,A5,Two-Way Star Guard,0.16460142,0.0,0.0,0.0,0.30166976,0.49881682,0.16460142,0.0,0.03491199
2026,79049,Payton Miller,Northwestern St.,Slnd,So,Wing G,A3,Three-Point Specialist,A3,Three-Point Specialist,0.37611115,A6,Low-Production Player,0.20939035,A0,Traditional Big,0.16653485,0.16653485,0.09703248,0.0,0.37611115,0.01215183,0.0,0.20939035,0.13877933
2026,80909,Stephie Salumu,Northwestern St.,Slnd,So,Wing G,A0,Traditional Big,A0,Traditional Big,0.35281647,A6,Low-Production Player,0.18548001,A2,Two-Way Star Big,0.15422452,0.35281647,0.01030296,0.15422452,0.03217746,0.11307118,0.0,0.18548001,0.1519274
2026,71825,Tiara Abron,Northwestern St.,Slnd,Sr,Wing G,A4,Combo Guard,A4,Combo Guard,0.47617931,A1,Midrange-Heavy Role Player,0.26111331,A3,Three-Point Specialist,0.15171367,0.0,0.26111331,0.02955226,0.15171367,0.47617931,0.08144146,0.0,0.0
2026,79363,Vernell Atamah,Northwestern St.,Slnd,So,Wing G,A3,Three-Point Specialist,A3,Three-Point Specialist,0.43210203,A2,Two-Way Star Big,0.26464448,A4,Combo Guard,0.14440299,0.07951081,0.0,0.26464448,0.43210203,0.14440299,0.07933968,0.0,0.0
2026,71655,Cassandre Prosper,Notre Dame,ACC,Sr,Wing G,A2,Two-Way Star Big,A2,Two-Way Star Big,0.31859512,A7,Efficient Off-Ball Finisher,0.20354679,A4,Combo Guard,0.19781735,0.09418692,0.10916239,0.31859512,0.0,0.19781735,0.07669144,0.0,0.20354679
2026,68983,Gisela Sanchez,Notre Dame,ACC,Sr,Wing G,A7,Efficient Off-Ball Finisher,A7,Efficient Off-Ball Finisher,0.45394278,A2,Two-Way Star Big,0.25092060,A1,Midrange-Heavy Role Player,0.22145907,0.0,0.22145907,0.2509206,0.07367756,0.0,0.0,0.0,0.45394278
2026,71492,Hannah Hidalgo,Notre Dame,ACC,Jr,Scoring PG,A5,Two-Way Star Guard,A5,Two-Way Star Guard,0.99775519,A2,Two-Way Star Big,0.00224481,A0,Traditional Big,0.00000000,0.0,0.0,0.00224481,0.0,0.0,0.99775519,0.0,0.0
2026,67824,Iyana Moore,Notre Dame,ACC,Sr,Wing G,A3,Three-Point Specialist,A3,Three-Point Specialist,0.43372679,A7,Efficient Off-Ball Finisher,0.23728237,A5,Two-Way Star Guard,0.15492874,0.0,0.08761242,0.01973423,0.43372679,0.06671546,0.15492874,0.0,0.23728237
2026,68277,KK Bransford,Notre Dame,ACC,Sr,Wing G,A4,Combo Guard,A4,Combo Guard,0.25576704,A7,Efficient Off-Ball Finisher,0.22893079,A0,Traditional Big,0.18452571,0.18452571,0.07034196,0.11432477,0.0,0.25576704,0.04896147,0.09714826,0.22893079
2026,70639,Malaya Cowles,Notre Dame,ACC,Sr,Wing G,A0,Traditional Big,A0,Traditional Big,0.35589530,A1,Midrange-Heavy Role Player,0.34931172,A5,Two-Way Star Guard,0.13642395,0.3558953,0.34931172,0.0696479,0.0,0.0,0.13642395,0.0,0.08872112
2026,69333,Vanessa de Jesus,Notre Dame,ACC,Sr,Combo G,A7,Efficient Off-Ball Finisher,A7,Efficient Off-Ball Finisher,0.32512534,A4,Combo Guard,0.22555487,A3,Three-Point Specialist,0.20869489,0.0,0.03089971,0.0,0.20869489,0.22555487,0.14144762,0.06827758,0.32512534
2026,78801,Angie Smith,Oakland,Horz,So,Wing G,A4,Combo Guard,A4,Combo Guard,0.54860123,A0,Traditional Big,0.25862986,A7,Efficient Off-Ball Finisher,0.08731179,0.25862986,0.0,0.05273432,0.04063277,0.54860123,0.01209003,0.0,0.08731179
2026,67925,Cali Denson,Oakland,Horz,Jr,Combo G,A3,Three-Point Specialist,A3,Three-Point Specialist,0.64017419,A4,Combo Guard,0.35982581,A0,Traditional Big,0.00000000,0.0,0.0,0.0,0.64017419,0.35982581,0.0,0.0,0.0
2026,70878,Filippa Goula,Oakland,Horz,Sr,Combo G,A4,Combo Guard,A4,Combo Guard,0.49036504,A3,Three-Point Specialist,0.23295283,A7,Efficient Off-Ball Finisher,0.12187749,0.02011555,0.02894626,0.03883494,0.23295283,0.49036504,0.06258784,0.00432005,0.12187749
2026,71142,"Jasmine ""Jazzy"" Dupree-Hebert",Oakland,Horz,Jr,Combo G,A6,Low-Production Player,A6,Low-Production Player,0.45743822,A7,Efficient Off-Ball Finisher,0.33699906,A3,Three-Point Specialist,0.13060062,0.02384316,0.0,0.0,0.13060062,0.0,0.05111892,0.45743822,0.33699906
2026,81282,Karinna Trotter,Oakland,Horz,Fr,PF/C,A0,Traditional Big,A0,Traditional Big,0.86927146,A1,Midrange-Heavy Role Player,0.09005950,A2,Two-Way Star Big,0.03378267,0.86927146,0.0900595,0.03378267,0.0,0.0,0.00688637,0.0,0.0
2026,69917,Layla Gold,Oakland,Horz,Jr,Wing G,A4,Combo Guard,A4,Combo Guard,0.31874484,A2,Two-Way Star Big,0.26413154,A3,Three-Point Specialist,0.20159142,0.0,0.01944596,0.26413154,0.20159142,0.31874484,0.0,0.14653905,0.04954719
2026,68483,Lianna Baxter,Oakland,Horz,Sr,Wing G,A7,Efficient Off-Ball Finisher,A7,Efficient Off-Ball Finisher,0.31748900,A3,Three-Point Specialist,0.21999943,A2,Two-Way Star Big,0.17276755,0.17123834,0.00846585,0.17276755,0.21999943,0.0,0.0,0.11003982,0.317489
2026,81281,Makenzie Luehring,Oakland,Horz,Fr,Scoring PG,A4,Combo Guard,A4,Combo Guard,0.45810292,A5,Two-Way Star Guard,0.26150961,A3,Three-Point Specialist,0.24629583,0.0,0.0,0.02327726,0.24629583,0.45810292,0.26150961,0.0,0.01081438
2026,78953,Sereniti Roberts-Adams,Oakland,Horz,So,PF/C,A0,Traditional Big,A0,Traditional Big,0.61539629,A1,Midrange-Heavy Role Player,0.22713139,A2,Two-Way Star Big,0.10684317,0.61539629,0.22713139,0.10684317,0.0,0.0,0.0,0.01193375,0.0386954
2026,72415,Aliah McWhorter,Ohio,MAC,Sr,Combo G,A4,Combo Guard,A4,Combo Guard,0.45821828,A0,Traditional Big,0.27492887,A6,Low-Production Player,0.12886880,0.27492887,0.0,0.0431683,0.0,0.45821828,0.0,0.1288688,0.09481575
2026,81254,Antonicia Moultrie,Ohio,MAC,Jr,Wing G,A7,Efficient Off-Ball Finisher,A7,Efficient Off-Ball Finisher,0.34197341,A0,Traditional Big,0.25320691,A2,Two-Way Star Big,0.15874180,0.25320691,0.0,0.1587418,0.03927962,0.03144885,0.11248066,0.06286875,0.34197341
2026,69228,Asiah Baxter,Ohio,MAC,Jr,Wing G,A7,Efficient Off-Ball Finisher,A7,Efficient Off-Ball Finisher,0.28827082,A0,Traditional Big,0.21098744,A5,Two-Way Star Guard,0.18741305,0.21098744,0.0,0.02708696,0.12633737,0.0,0.18741305,0.15990437,0.28827082
2026,71146,Bailey Tabeling,Ohio,MAC,Jr,Combo G,A5,Two-Way Star Guard,A5,Two-Way Star Guard,0.44687886,A3,Three-Point Specialist,0.34084709,A7,Efficient Off-Ball Finisher,0.11972262,0.0,0.0,0.06022477,0.34084709,0.00718639,0.44687886,0.02514026,0.11972262
2026,69460,Bella Ranallo,Ohio,MAC,So,Combo G,A3,Three-Point Specialist,A3,Three-Point Specialist,0.40701096,A5,Two-Way Star Guard,0.36609875,A0,Traditional Big,0.16828105,0.16828105,0.0,0.0,0.40701096,0.02565628,0.36609875,0.03295296,0.0
2026,79333,Danni Scully,Ohio,MAC,So,Wing G,A0,Traditional Big,A0,Traditional Big,0.41636863,A7,Efficient Off-Ball Finisher,0.24770556,A6,Low-Production Player,0.14144647,0.41636863,0.0,0.01475025,0.0,0.1205256,0.05920348,0.14144647,0.24770556
2026,71355,Elli Garnett,Ohio,MAC,Sr,Wing G,A3,Three-Point Specialist,A3,Three-Point Specialist,0.27256761,A2,Two-Way Star Big,0.22821454,A5,Two-Way Star Guard,0.18392977,0.16676041,0.0,0.22821454,0.27256761,0.0,0.18392977,0.04932713,0.09920054
2026,79553,Gigi Bower,Ohio,MAC,So,Combo G,A3,Three-Point Specialist,A3,Three-Point Specialist,0.43213730,A5,Two-Way Star Guard,0.19701976,A6,Low-Production Player,0.15910355,0.07904202,0.0,0.0,0.4321373,0.0,0.19701976,0.15910355,0.13269737
2026,70537,Monica Williams,Ohio,MAC,So,Combo G,A5,Two-Way Star Guard,A5,Two-Way Star Guard,0.27948750,A4,Combo Guard,0.23639629,A6,Low-Production Player,0.17789331,0.14848383,0.0,0.01648886,0.14125021,0.23639629,0.2794875,0.17789331,0.0
2026,81249,ReRe Jennings,Ohio,MAC,Fr,Wing G,A2,Two-Way Star Big,A2,Two-Way Star Big,0.43136546,A3,Three-Point Specialist,0.23867372,A6,Low-Production Player,0.16780155,0.0,0.0,0.43136546,0.23867372,0.11747493,0.0172203,0.16780155,0.02746405
2026,78954,Ava Watson,Ohio St.,B10,So,Scoring PG,A7,Efficient Off-Ball Finisher,A7,Efficient Off-Ball Finisher,0.37129609,A5,Two-Way Star Guard,0.29561199,A3,Three-Point Specialist,0.21863314,0.0,0.00095625,0.0,0.21863314,0.0,0.29561199,0.11350253,0.37129609
2026,80266,Bryn Martin,Ohio St.,B10,Fr,Combo G,A7,Efficient Off-Ball Finisher,A7,Efficient Off-Ball Finisher,0.56312582,A3,Three-Point Specialist,0.16096192,A5,Two-Way Star Guard,0.11557965,0.0,0.00753679,0.08414799,0.16096192,0.0,0.11557965,0.06864784,0.56312582
2026,68680,Chance Gray,Ohio St.,B10,Sr,Combo G,A7,Efficient Off-Ball Finisher,A7,Efficient Off-Ball Finisher,0.47861558,A3,Three-Point Specialist,0.26687246,A4,Combo Guard,0.20827354,0.0,0.0,0.0,0.26687246,0.20827354,0.04623842,0.0,0.47861558
2026,79297,Ella Hobbs,Ohio St.,B10,Fr,Stretch 4,A2,Two-Way Star Big,A2,Two-Way Star Big,0.36394413,A7,Efficient Off-Ball Finisher,0.33030846,A4,Combo Guard,0.17836127,0.0,0.08380901,0.36394413,0.0,0.17836127,0.0,0.04357712,0.33030846
2026,79294,Elsa Lemmilä,Ohio St.,B10,So,PF/C,A2,Two-Way Star Big,A2,Two-Way Star Big,0.67923937,A7,Efficient Off-Ball Finisher,0.17834471,A1,Midrange-Heavy Role Player,0.07613167,0.06628424,0.07613167,0.67923937,0.0,0.0,0.0,0.0,0.17834471
2026,79203,Jaloni Cambridge,Ohio St.,B10,So,Scoring PG,A5,Two-Way Star Guard,A5,Two-Way Star Guard,0.38968670,A4,Combo Guard,0.30909320,A7,Efficient Off-Ball Finisher,0.18635053,0.0,0.0,0.11486956,0.0,0.3090932,0.3896867,0.0,0.18635053
2026,71625,Kennedy Cambridge,Ohio St.,B10,Jr,Scoring PG,A5,Two-Way Star Guard,A5,Two-Way Star Guard,0.60350261,A6,Low-Production Player,0.17097998,A7,Efficient Off-Ball Finisher,0.15219392,0.07332349,0.0,0.0,0.0,0.0,0.60350261,0.17097998,0.15219392
2026,78802,Kylee Kitts,Ohio St.,B10,Fr,PF/C,A2,Two-Way Star Big,A2,Two-Way Star Big,0.44105900,A1,Midrange-Heavy Role Player,0.16382977,A0,Traditional Big,0.16174474,0.16174474,0.16382977,0.441059,0.08163064,0.00621367,0.0,0.0,0.14552218
2026,72120,T'yana Todd,Ohio St.,B10,Sr,Wing G,A3,Three-Point Specialist,A3,Three-Point Specialist,0.34245354,A4,Combo Guard,0.15929477,A7,Efficient Off-Ball Finisher,0.13336056,0.06919394,0.12873392,0.0,0.34245354,0.15929477,0.0857889,0.08117437,0.13336056
2026,80936,Aaliyah Chavez,Oklahoma,SEC,Fr,Combo G,A4,Combo Guard,A4,Combo Guard,0.31913991,A3,Three-Point Specialist,0.29055414,A5,Two-Way Star Guard,0.23431239,0.0,0.0,0.01659769,0.29055414,0.31913991,0.23431239,0.0,0.13939587
2026,72116,Beatrice Culliton,Oklahoma,SEC,Sr,Wing G,A0,Traditional Big,A0,Traditional Big,0.62860274,A6,Low-Production Player,0.17286477,A1,Midrange-Heavy Role Player,0.14140291,0.62860274,0.14140291,0.0,0.0,0.0,0.0,0.17286477,0.05712958
2026,80844,Brooklyn Stewart,Oklahoma,SEC,Fr,PF/C,A2,Two-Way Star Big,A2,Two-Way Star Big,0.43883860,A0,Traditional Big,0.26530888,A7,Efficient Off-Ball Finisher,0.22235199,0.26530888,0.05009864,0.4388386,0.0,0.0,0.0,0.0234019,0.22235199
2026,78373,Caya Smith,Oklahoma,SEC,So,Combo G,A5,Two-Way Star Guard,A5,Two-Way Star Guard,0.39243528,A0,Traditional Big,0.35742117,A6,Low-Production Player,0.17274787,0.35742117,0.0,0.0,0.0,0.0,0.39243528,0.17274787,0.07739568
2026,80307,Emma Tolan,Oklahoma,SEC,Fr,Wing G,A3,Three-Point Specialist,A3,Three-Point Specialist,0.32175806,A7,Efficient Off-Ball Finisher,0.29045770,A4,Combo Guard,0.21509953,0.10450976,0.0,0.06817496,0.32175806,0.21509953,0.0,0.0,0.2904577
2026,80846,Keziah Lofton,Oklahoma,SEC,Fr,Wing G,A0,Traditional Big,A0,Traditional Big,0.37327827,A6,Low-Production Player,0.28374436,A7,Efficient Off-Ball Finisher,0.23857154,0.37327827,0.0,0.03281615,0.01420617,0.00107203,0.05631149,0.28374436,0.23857154
2026,70210,Payton Verhulst,Oklahoma,SEC,Sr,Wing G,A7,Efficient Off-Ball Finisher,A7,Efficient Off-Ball Finisher,0.44024720,A5,Two-Way Star Guard,0.17293405,A2,Two-Way Star Big,0.17114623,0.0,0.09854127,0.17114623,0.04573758,0.0,0.17293405,0.07139368,0.4402472
2026,68041,Raegan Beers,Oklahoma,SEC,Sr,PF/C,A2,Two-Way Star Big,A2,Two-Way Star Big,0.55679263,A0,Traditional Big,0.23717445,A7,Efficient Off-Ball Finisher,0.13904528,0.23717445,0.0,0.55679263,0.0,0.0,0.06698764,0.0,0.13904528
2026,72405,Sahara Williams,Oklahoma,SEC,Jr,Wing G,A2,Two-Way Star Big,A2,Two-Way Star Big,0.31292888,A7,Efficient Off-Ball Finisher,0.24918018,A5,Two-Way Star Guard,0.17143373,0.09484787,0.0,0.31292888,0.0,0.08253824,0.17143373,0.0890711,0.24918018
2026,79437,Zya Vann,Oklahoma,SEC,So,Combo G,A5,Two-Way Star Guard,A5,Two-Way Star Guard,0.34346831,A6,Low-Production Player,0.12953131,A7,Efficient Off-Ball Finisher,0.11776464,0.0,0.10189845,0.10552216,0.11151949,0.09029564,0.34346831,0.12953131,0.11776464
2026,68455,Achol Akot,Oklahoma St.,B12,So,Wing G,A0,Traditional Big,A0,Traditional Big,0.36539949,A2,Two-Way Star Big,0.30189789,A7,Efficient Off-Ball Finisher,0.20276143,0.36539949,0.0,0.30189789,0.0,0.0,0.12994118,0.0,0.20276143
2026,68538,Amari Whiting,Oklahoma St.,B12,Jr,Wing G,A5,Two-Way Star Guard,A5,Two-Way Star Guard,0.25552532,A4,Combo Guard,0.20716601,A2,Two-Way Star Big,0.14431139,0.08985923,0.0,0.14431139,0.10353728,0.20716601,0.25552532,0.0643903,0.13521047
2026,69945,Haleigh Timmer,Oklahoma St.,B12,Sr,Combo G,A7,Efficient Off-Ball Finisher,A7,Efficient Off-Ball Finisher,0.55940120,A3,Three-Point Specialist,0.21678118,A5,Two-Way Star Guard,0.10986350,0.10715781,0.0,0.00426228,0.21678118,0.0,0.1098635,0.00253403,0.5594012
2026,78328,Jadyn Wooten,Oklahoma St.,B12,So,Pure PG,A4,Combo Guard,A4,Combo Guard,0.55919097,A5,Two-Way Star Guard,0.27690370,A7,Efficient Off-Ball Finisher,0.16390534,0.0,0.0,0.0,0.0,0.55919097,0.2769037,0.0,0.16390534
2026,80234,Lena Girardi,Oklahoma St.,B12,Fr,Wing G,A3,Three-Point Specialist,A3,Three-Point Specialist,0.50358272,A7,Efficient Off-Ball Finisher,0.22387036,A5,Two-Way Star Guard,0.11524775,0.06053606,0.0,0.09676311,0.50358272,0.0,0.11524775,0.0,0.22387036
2026,69081,Micah Gray,Oklahoma St.,B12,Sr,Combo G,A3,Three-Point Specialist,A3,Three-Point Specialist,0.51639333,A7,Efficient Off-Ball Finisher,0.27451454,A5,Two-Way Star Guard,0.08881580,0.02421083,0.0,0.0,0.51639333,0.08299239,0.0888158,0.01307311,0.27451454
2026,70552,Praise Egharevba,Oklahoma St.,B12,Jr,PF/C,A0,Traditional Big,A0,Traditional Big,0.76932176,A2,Two-Way Star Big,0.17142394,A5,Two-Way Star Guard,0.03679822,0.76932176,0.02245609,0.17142394,0.0,0.0,0.03679822,0.0,0.0
2026,69142,Stailee Heard,Oklahoma St.,B12,Jr,Wing G,A5,Two-Way Star Guard,A5,Two-Way Star Guard,0.26948831,A3,Three-Point Specialist,0.22260313,A7,Efficient Off-Ball Finisher,0.16601769,0.11873497,0.0,0.12210768,0.22260313,0.04317581,0.26948831,0.05787242,0.16601769
2026,70655,Dalanna Carter,Old Dominion,SB,Jr,Scoring PG,A4,Combo Guard,A4,Combo Guard,0.31030040,A6,Low-Production Player,0.27889508,A5,Two-Way Star Guard,0.16456526,0.13942482,0.0,0.0,0.10681444,0.3103004,0.16456526,0.27889508,0.0
2026,68681,En'Dya Buford,Old Dominion,SB,Sr,Scoring PG,A5,Two-Way Star Guard,A5,Two-Way Star Guard,0.44116506,A3,Three-Point Specialist,0.22582094,A4,Combo Guard,0.12162405,0.09361029,0.0,0.0,0.22582094,0.12162405,0.44116506,0.0,0.11777965
2026,71826,Jaylen Ponder,Old Dominion,SB,Sr,Wing G,A4,Combo Guard,A4,Combo Guard,0.28646849,A2,Two-Way Star Big,0.28324233,A6,Low-Production Player,0.20550064,0.05406021,0.10279202,0.28324233,0.0,0.28646849,0.06793631,0.20550064,0.0
2026,71284,Kelsey Thompson,Old Dominion,SB,Sr,Wing G,A1,Midrange-Heavy Role Player,A1,Midrange-Heavy Role Player,0.50934910,A4,Combo Guard,0.26342624,A7,Efficient Off-Ball Finisher,0.12886646,0.0,0.5093491,0.07717374,0.02118446,0.26342624,0.0,0.0,0.12886646
2026,67458,Laila Walker,Old Dominion,SB,Sr,PF/C,A0,Traditional Big,A0,Traditional Big,0.60843933,A2,Two-Way Star Big,0.28912305,A1,Midrange-Heavy Role Player,0.10243762,0.60843933,0.10243762,0.28912305,0.0,0.0,0.0,0.0,0.0
2026,79643,Mariah Clayton,Old Dominion,SB,So,Wing G,A0,Traditional Big,A0,Traditional Big,0.47607539,A4,Combo Guard,0.18662718,A6,Low-Production Player,0.16446750,0.47607539,0.06400558,0.0,0.0,0.18662718,0.10882435,0.1644675,0.0
2026,81538,Nakiyah Allen,Old Dominion,SB,Jr,Wing G,A0,Traditional Big,A0,Traditional Big,0.76706617,A4,Combo Guard,0.09544949,A1,Midrange-Heavy Role Player,0.06334595,0.76706617,0.06334595,0.0,0.01019224,0.09544949,0.00438468,0.05956147,0.0
2026,81547,Nevaeh Scott,Old Dominion,SB,Jr,Combo G,A4,Combo Guard,A4,Combo Guard,0.73511151,A1,Midrange-Heavy Role Player,0.12604253,A3,Three-Point Specialist,0.10041039,0.00517354,0.12604253,0.0,0.10041039,0.73511151,0.0,0.03051556,0.00274646
2026,79640,Nisaa Muhammad,Old Dominion,SB,So,Combo G,A4,Combo Guard,A4,Combo Guard,0.52902413,A0,Traditional Big,0.35326037,A1,Midrange-Heavy Role Player,0.11771550,0.35326037,0.1177155,0.0,0.0,0.52902413,0.0,0.0,0.0
2026,70473,Riley Stack,Old Dominion,SB,Jr,PF/C,A2,Two-Way Star Big,A2,Two-Way Star Big,0.64678775,A1,Midrange-Heavy Role Player,0.14699073,A0,Traditional Big,0.12676725,0.12676725,0.14699073,0.64678775,0.06194755,0.0,0.0,0.0,0.01750673
2026,79645,Simaru Fields,Old Dominion,SB,Sr,Combo G,A3,Three-Point Specialist,A3,Three-Point Specialist,0.42455923,A5,Two-Way Star Guard,0.36817202,A4,Combo Guard,0.13902128,0.0,0.00483239,0.0,0.42455923,0.13902128,0.36817202,0.0,0.06341508
2026,70503,Simone Cunningham,Old Dominion,SB,Sr,Wing G,A0,Traditional Big,A0,Traditional Big,0.51881714,A1,Midrange-Heavy Role Player,0.28991548,A5,Two-Way Star Guard,0.08859799,0.51881714,0.28991548,0.02199486,0.00067875,0.07553159,0.08859799,0.0,0.00446419
2026,81574,A'Maya Holton,Oral Roberts,Sum,Fr,Wing G,A0,Traditional Big,A0,Traditional Big,0.76485374,A1,Midrange-Heavy Role Player,0.12380773,A3,Three-Point Specialist,0.07003055,0.76485374,0.12380773,0.0,0.07003055,0.03264546,0.00866252,0.0,0.0
2026,78863,Alana Shetlar,Oral Roberts,Sum,Fr,Wing G,A7,Efficient Off-Ball Finisher,A7,Efficient Off-Ball Finisher,0.24403993,A2,Two-Way Star Big,0.22875331,A3,Three-Point Specialist,0.18371537,0.12624544,0.03552711,0.22875331,0.18371537,0.0,0.0,0.18171884,0.24403993
2026,81570,Anna Trusty,Oral Roberts,Sum,So,Wing G,A4,Combo Guard,A4,Combo Guard,0.34873297,A3,Three-Point Specialist,0.19983927,A0,Traditional Big,0.14925838,0.14925838,0.0,0.08521491,0.19983927,0.34873297,0.10602808,0.0,0.11092639
2026,81571,Ari Gordon,Oral Roberts,Sum,Jr,Combo G,A4,Combo Guard,A4,Combo Guard,0.36523283,A5,Two-Way Star Guard,0.27166691,A0,Traditional Big,0.17337712,0.17337712,0.0,0.07845878,0.0404704,0.36523283,0.27166691,0.0052455,0.06554846
2026,78966,Azailah Funches,Oral Roberts,Sum,So,Wing G,A0,Traditional Big,A0,Traditional Big,0.33794288,A5,Two-Way Star Guard,0.25091936,A2,Two-Way Star Big,0.22846626,0.33794288,0.09065452,0.22846626,0.02982457,0.0,0.25091936,0.0,0.06219241
2026,67762,Gentry Baldwin,Oral Roberts,Sum,Jr,Combo G,A4,Combo Guard,A4,Combo Guard,0.38943187,A3,Three-Point Specialist,0.31009417,A5,Two-Way Star Guard,0.16326448,0.00360946,0.0,0.0,0.31009417,0.38943187,0.16326448,0.0170263,0.11657371
2026,78830,Hannah Coons,Oral Roberts,Sum,Fr,Wing G,A6,Low-Production Player,A6,Low-Production Player,0.29638401,A3,Three-Point Specialist,0.27020699,A0,Traditional Big,0.21289459,0.21289459,0.0,0.0691917,0.27020699,0.10219801,0.0,0.29638401,0.0491247
2026,68766,Jalei Oglesby,Oral Roberts,Sum,Sr,Wing G,A4,Combo Guard,A4,Combo Guard,0.46799579,A1,Midrange-Heavy Role Player,0.27706092,A5,Two-Way Star Guard,0.15526524,0.0,0.27706092,0.09967805,0.0,0.46799579,0.15526524,0.0,0.0
