season,id,season_player_id,name,team,conf,confName,pos,cls,eligibility,class_year_review_needed,class_year_review_note,heightIn,gp,mpg,ppg,rpg,apg,spg,bpg,tov,fg,tp,ft,ts,efg,usg,two_pct,ftr,pf_per_40,three_share,ast_tov,pts_per_40,reb_per_40,ast_per_40,stl_per_40,blk_per_40,tov_per_40,assist_creation,dreb_arch,dreb_source,bpm,porpag,adjoe,drtg,adrtg,dporpag,stops_per_40,has_season_row,has_pbp_row,orb_pct,drb_pct,ast_pct,to_pct,tov_pct,blk_pct,stl_pct,ft_rate,three_pa_per_100,ftm,fta,twopm,twopa,twop_pct,tpm,tpa,rimmade,rimatt,rim_pct,midmade,midatt,mid_pct,rim_attempted,mid_attempted,three_attempted,total_attempted,rim_pct_of_total_attempts,mid_pct_of_total_attempts,three_pct_of_total_attempts,pct_rim_made_assisted,pct_mid_made_assisted,pct_three_made_assisted,dunk_attempted,rim_assisted_pct,mid_assisted_pct,three_assisted_pct,assisted_fg_pct,rim_share,mid_share,pbp_rim_made,pbp_rim_missed,pbp_rim_assisted,pbp_mid_made,pbp_mid_missed,pbp_mid_assisted,pbp_three_made,pbp_three_missed,pbp_three_assisted,rim_made_total,rim_attempts_total,mid_attempts_total,three_attempts_total,low_sample_size,pct_assist_creation,pct_three_pct,pct_three_rate,pct_ast_tov,pct_efg,pct_dreb,pct_dreb_pos_adj,pct_size,stretch_big_height_gate,meets_high_assist,meets_efg_500,meets_3p_300,meets_high_ast_tov,meets_positive_ast_tov,meets_dreb_profile,meets_pg_preferred,meets_wing_preferred,meets_big_preferred,score_pg_combo,score_wing_2_4,score_stretch_big,primary_score_col,primary_score,primary_archetype,qual_general_reason,qual_pg_reason,qual_wing_reason,qual_big_reason,transfer_available,transfer_status,transfer_from,transfer_to,arch_pca_PC1,arch_pca_PC2,arch_pca_PC3,arch_pca_PC4,arch_pca_PC5,arch_pca_PC6,arch_pca_PC7,arch_pca_PC8,arch_pca_PC9,arch_pca_PC10,score_a0,score_a1,score_a2,score_a3,score_a4,score_a5,score_a6,score_a7,dominant_archetype_code,dominant_archetype,top_1_code,top_1_archetype,top_1_pct,top_2_code,top_2_archetype,top_2_pct,top_3_code,top_3_archetype,top_3_pct
2026,81115,2026_81115,Keyiona Mcdaniel,Lamar,Slnd,Slnd,G/F,FR,1,False,,71.0,18.0,8.1474,2.0,1.1579,0.2105,0.2632,0.1053,0.947399949727043,0.22857142857142856,0.214,0.75,0.3881,0.271,0.207,0.238,57.1,5.4,0.4,0.22218705,9.819083388565678,5.6847583278100995,1.0334585266465377,1.2921913739352433,0.516974740407983,4.651299554346384,5.6,12.0,DRB_%,-8.73238,-0.257746,66.6596,90.3224,96.5842,0.583945,6.928481615130116,True,True,0.048,0.12,0.055999999999999994,0.34299999999999997,0.34299999999999997,0.017,0.017,57.1,5.85246,15.0,20.0,5.0,21.0,0.238,3.0,14.0,5.0,16.0,0.3125,0.0,5.0,0.0,16.0,5.0,14.0,35.0,0.4571428571428571,0.1428571428571428,0.4,0.6,0.0,1.0,0.0,0.6,0.0,1.0,0.75,0.4571428571428571,0.1428571428571428,5.0,11.0,3.0,0.0,5.0,0.0,3.0,11.0,3.0,5.0,16.0,5.0,14.0,True,22.36193470029292,41.305279702793456,61.41673215689076,11.80788740444381,10.950560834464527,53.79188397513753,38.55445862428766,53.682932056869326,73.0,False,False,False,False,False,False,False,False,False,28.756876473530042,41.31548026071632,43.641425106040316,score_a0,35.121625,Traditional Big,Does not clear every baseline efficiency/decision-making check.,Below one or more PG/combo preferred gates.,Below one or more 2-4 wing preferred gates.,Below one or more stretch big preferred gates.,False,,,,0.5410947548429746,0.24948428562138483,-1.0183157844866109,-1.139821742784494,0.518859275655331,0.1337832889225093,-0.454924527065066,-0.021979401199834863,0.13838315364131262,0.8563216585645018,35.121625,0.0,5.489488,31.943114,1.9832120000000002,0.0,25.462561,0.0,A0,Traditional Big,A0,Traditional Big,0.35121625,A3,Three-Point Specialist,0.31943114,A6,Low-Production Player,0.25462561
2026,80626,2026_80626,Molly Powell,Lamar,Slnd,Slnd,G/F,SO,2,False,,73.0,19.0,15.415,3.5,2.7,0.6,0.65,0.05,1.5499998966666735,0.39344262295081966,0.25,0.615,0.4625,0.418,0.185,0.429,42.6,5.2,0.19672131147540983,0.3870968,9.0820629257217,7.006162828413884,1.556925072980863,1.6866688290626015,0.12974375608173858,4.022056170396818,8.8,12.4,DRB_%,-4.30728,-0.119346,73.8841,88.9764,93.5243,1.27111,7.389589770729126,True,True,0.079,0.124,0.08800000000000001,0.349,0.349,0.4,0.025,42.6,2.48676,16.0,26.0,21.0,49.0,0.429,3.0,12.0,18.0,38.0,0.4737,3.0,11.0,0.2727,38.0,11.0,12.0,61.0,0.6229508196721312,0.180327868852459,0.1967213114754098,0.7222222222222222,0.6666666666666666,1.0,0.0,0.7222222222222222,0.6666666666666666,1.0,0.75,0.6229508196721312,0.180327868852459,18.0,20.0,13.0,3.0,8.0,2.0,3.0,9.0,3.0,18.0,38.0,11.0,12.0,False,41.36243480745874,49.239122669143384,35.87733085661213,22.522683432164033,43.06637136529256,56.50317925269701,41.957620996869736,75.11073801528899,73.0,False,False,False,False,False,False,False,False,False,38.51745016789312,42.962009454022706,48.84666330842007,score_a0,38.372552,Traditional Big,Does not clear every baseline efficiency/decision-making check.,Below one or more PG/combo preferred gates.,Below one or more 2-4 wing preferred gates.,Below one or more stretch big preferred gates.,False,,,,0.6543921943135126,0.26334429792083985,-0.7908068944801199,-0.4735774354393822,0.5161561854335824,0.12427678638148837,-0.030686850095031214,0.030724016203288646,0.7006085515637713,-0.2341837839420149,38.372552,2.5716159999999997,6.216575,9.871853,0.0,6.576185,20.652941,15.738278999999999,A0,Traditional Big,A0,Traditional Big,0.38372552,A6,Low-Production Player,0.20652941,A7,Efficient Off-Ball Finisher,0.15738279
2026,68968,2026_68968,R'Mani Taylor,Lamar,Slnd,Slnd,G,SR,4,False,,66.0,29.0,25.76,7.8667,1.7,2.8333,1.2,0.1,3.366699780330949,0.39461883408071746,0.328,0.702,0.4757,0.439,0.22699999999999998,0.42,25.6,2.8,0.273542600896861,0.84156598,12.215372670807453,2.6397515527950306,4.399534161490682,1.8633540372670805,0.15527950310559005,5.227794689954889,24.6,6.9,DRB_%,-5.138,0.501969,81.796,90.8334,95.979,1.99372,7.158278003855214,True,True,0.012,0.069,0.24600000000000002,0.33799999999999997,0.33799999999999997,0.5,0.027999999999999997,25.6,4.7328,40.0,57.0,68.0,162.0,0.42,20.0,61.0,41.0,101.0,0.4059,27.0,61.0,0.4426,101.0,61.0,61.0,223.0,0.452914798206278,0.273542600896861,0.273542600896861,0.1463414634146341,0.1111111111111111,0.95,0.0,0.1463414634146341,0.1111111111111111,0.95,0.3181818181818182,0.452914798206278,0.273542600896861,41.0,60.0,6.0,27.0,34.0,3.0,20.0,41.0,19.0,41.0,101.0,61.0,61.0,False,93.70400800171466,73.92655569050511,44.702436236336354,60.0843037793813,51.98613988711867,16.31421018789741,29.068763786323963,7.614131599628491,73.0,True,False,True,False,False,False,False,False,False,71.50255411873974,45.91681403266078,38.12326898729392,score_a4,62.865406,Combo Guard,Does not clear every baseline efficiency/decision-making check.,Below one or more PG/combo preferred gates.,Below one or more 2-4 wing preferred gates.,Below one or more stretch big preferred gates.,False,,,,-0.977917575476353,-2.0712810629580103,-1.0789771297909971,-0.6865844135497318,-0.01897582059096414,-0.21165538554840044,-0.5371839052461335,-0.5178324028908725,0.2564818064814269,-0.34292590815575574,0.0,0.0,0.0,13.772575000000002,62.865406,18.260459,5.101561,0.0,A4,Combo Guard,A4,Combo Guard,0.62865406,A5,Two-Way Star Guard,0.18260459,A3,Three-Point Specialist,0.13772575
2026,80447,2026_80447,Shaila Forman,Lamar,Slnd,Slnd,G/F,FR,1,False,,69.0,30.0,25.6516,10.0,3.7419,1.3871,1.4839,0.129,2.548399940680025,0.352059925093633,0.329,0.697,0.4646,0.39899999999999997,0.247,0.361,45.7,4.6,0.2846441947565543,0.54430232,15.593569212056948,5.834957663459589,2.162983985404419,2.3139297353771306,0.20115704283553462,3.973865085499579,12.7,12.2,DRB_%,-1.80406,1.29158,90.9473,87.4392,92.2554,2.2725,8.075753559232172,True,True,0.054000000000000006,0.122,0.127,0.242,0.242,0.6,0.032,45.7,5.84054,85.0,122.0,69.0,191.0,0.361,25.0,76.0,32.0,77.0,0.4156,37.0,114.0,0.3246,77.0,114.0,76.0,267.0,0.2883895131086142,0.4269662921348314,0.2846441947565543,0.125,0.1891891891891892,0.92,0.0,0.125,0.1891891891891892,0.92,0.3617021276595745,0.2883895131086142,0.4269662921348314,32.0,45.0,4.0,37.0,77.0,7.0,25.0,51.0,23.0,32.0,77.0,114.0,76.0,False,63.704722440522964,74.17125098235337,46.01343144959634,36.164892476959345,35.570122169036225,55.18146745731228,40.235973994702626,32.93384296634993,73.0,False,False,True,False,False,False,False,False,False,54.822908480388655,48.53440940209729,45.657007101604336,score_a4,35.696469,Combo Guard,Does not clear every baseline efficiency/decision-making check.,Below one or more PG/combo preferred gates.,Below one or more 2-4 wing preferred gates.,Below one or more stretch big preferred gates.,False,,,,0.46422166995634817,-1.3924932878393652,-0.41975640721331403,-1.1220518726608868,0.4459933442158718,-0.2169798916781314,0.3808689119476734,0.21003882099219262,-0.1349042982434564,0.07920581000806451,9.945067,5.458874,6.115135,13.882501999999999,35.696469,22.074595,6.827358,0.0,A4,Combo Guard,A4,Combo Guard,0.35696469,A5,Two-Way Star Guard,0.22074595,A3,Three-Point Specialist,0.13882502
2026,80910,2026_80910,Solenne Olenga,Lamar,Slnd,Slnd,G/F,FR,1,False,,73.0,30.0,18.2,6.9677,5.8387,0.1935,0.9032,0.5484,1.2258000309015635,0.4906832298136646,0.333,0.667,0.5372,0.494,0.204,0.494,44.7,4.6,0.018633540372670808,0.15785609,15.313626373626374,12.832307692307694,0.4252747252747253,1.9850549450549453,1.2052747252747253,2.6940660019814584,2.6,20.2,DRB_%,-0.0306523,1.64678,102.69,83.7207,88.3321,1.85692,9.241904761904763,True,True,0.16699999999999998,0.20199999999999999,0.026000000000000002,0.18,0.18,0.034,0.027999999999999997,44.7,0.324722,48.0,72.0,78.0,158.0,0.494,1.0,3.0,74.0,138.0,0.5362,4.0,20.0,0.2,138.0,20.0,3.0,161.0,0.8571428571428571,0.124223602484472,0.0186335403726708,0.6486486486486487,1.0,1.0,0.0,0.6486486486486487,1.0,1.0,0.6708860759493671,0.8571428571428571,0.124223602484472,74.0,64.0,48.0,4.0,16.0,4.0,1.0,2.0,1.0,74.0,138.0,20.0,3.0,False,10.579052654140172,76.39136957919554,18.130670858041007,9.166249910695148,74.48203186397086,90.63727941701794,90.0955132835701,75.11073801528899,73.0,False,False,True,False,False,True,False,False,False,30.981996142030436,58.63864183961129,64.72083802450805,score_a0,44.962519,Traditional Big,Does not clear every baseline efficiency/decision-making check.,Below one or more PG/combo preferred gates.,Below one or more 2-4 wing preferred gates.,Below one or more stretch big preferred gates.,False,,,,2.5337031514687656,0.2575794330558145,0.14708366612175192,-0.3083239626658046,0.40005370214607766,0.36395990249580523,0.9181016750769102,0.38078843979625226,0.2787558013557195,-0.2097357313687403,44.962519,0.0,37.726755,3.1548519999999995,0.0,3.0464499999999997,7.154111,3.955313,A0,Traditional Big,A0,Traditional Big,0.44962519,A2,Two-Way Star Big,0.37726755,A6,Low-Production Player,0.07154111
2026,69388,2026_69388,T'Aaliyah Miner,Lamar,Slnd,Slnd,G/F,SR,4,False,,71.0,29.0,20.5,5.7667,4.2333,0.8333,1.0667,0.6333,1.2332999815944816,0.4676258992805755,0.375,0.771,0.5376,0.5,0.155,0.487,25.2,2.8,0.17266187050359713,0.67566692,11.25209756097561,8.260097560975609,1.6259512195121952,2.0813658536585367,1.2357073170731707,2.406438988477037,8.8,16.4,DRB_%,2.44611,1.06091,91.1807,85.3531,90.2348,1.98067,8.797106812447437,True,True,0.077,0.16399999999999998,0.08800000000000001,0.22899999999999998,0.22899999999999998,0.035,0.028999999999999998,25.2,2.37027,27.0,35.0,56.0,115.0,0.487,9.0,24.0,46.0,76.0,0.6053,10.0,39.0,0.2564,76.0,39.0,24.0,139.0,0.5467625899280576,0.2805755395683453,0.1726618705035971,0.782608695652174,0.7,1.0,0.0,0.782608695652174,0.7,1.0,0.8,0.5467625899280576,0.2805755395683453,46.0,30.0,36.0,10.0,29.0,7.0,9.0,15.0,9.0,46.0,76.0,39.0,24.0,False,41.36243480745874,87.84739587054369,33.58755447595914,47.558405372579834,77.34514538829748,78.5436164892477,73.05160927843326,53.682932056869326,73.0,False,True,True,False,False,True,False,False,False,54.33066014145889,63.09689665793163,62.699668680507905,score_a7,32.727909,Efficient Off-Ball Finisher,Does not clear every baseline efficiency/decision-making check.,Below one or more PG/combo preferred gates.,Below one or more 2-4 wing preferred gates.,Below one or more stretch big preferred gates.,False,,,,0.8487150219482498,0.3434294583832537,0.14113341987845018,0.5053355223708522,0.062179892957655226,-0.26764718340324695,0.8334593251544433,-0.08345791008610277,0.56181894865758,-0.1775513707787171,7.0250140000000005,8.047152,31.635081999999997,0.49017,0.0,7.834811,12.239862,32.727909,A7,Efficient Off-Ball Finisher,A7,Efficient Off-Ball Finisher,0.32727909,A2,Two-Way Star Big,0.31635082,A6,Low-Production Player,0.12239862
2026,71802,2026_71802,Taliah Hill,Lamar,Slnd,Slnd,G/F,SR,4,False,,72.0,26.0,20.7538,4.3077,3.7692,0.7308,0.5385,0.2692,0.9615000284581905,0.5757575757575758,0.0,0.655,0.6208,0.5760000000000001,0.115,0.576,83.3,4.8,0.0,0.76006238,8.302479545914483,7.264597326754619,1.408513139762357,1.0378822191598647,0.5188447416858599,1.8531546578615783,7.1,11.4,DRB_%,1.35697,1.15778,92.5096,90.9878,97.0672,1.50033,6.992417329319487,True,True,0.098,0.114,0.071,0.237,0.237,0.015,0.015,83.3,0.0,36.0,55.0,38.0,66.0,0.576,0.0,0.0,34.0,56.0,0.6071,4.0,10.0,0.4,56.0,10.0,0.0,66.0,0.8484848484848485,0.1515151515151515,0.0,0.5882352941176471,1.0,0.0,0.0,0.5882352941176471,1.0,0.0,0.631578947368421,0.8484848484848485,0.1515151515151515,34.0,22.0,20.0,4.0,6.0,4.0,0.0,0.0,0.0,34.0,56.0,10.0,0.0,False,30.960205758376798,13.797599485604058,7.3283560763020645,54.308066014145886,93.92012574123027,49.5820532971351,33.34135965968376,64.05122526255627,73.0,False,True,False,False,False,False,False,False,False,34.94847110095021,29.468811412944067,35.30479412352491,score_a0,74.232033,Traditional Big,Does not clear every baseline efficiency/decision-making check.,Below one or more PG/combo preferred gates.,Below one or more 2-4 wing preferred gates.,Below one or more stretch big preferred gates.,False,,,,0.8518310235093981,0.9752925453821171,0.22509079468638857,0.9149809941553033,2.473125077113299,0.09601588773252406,-0.3815915263241942,-0.12934283066744065,0.5975405649745893,-0.5296277484472317,74.232033,0.0,0.0,0.0,8.914761,0.0,0.0,16.853206,A0,Traditional Big,A0,Traditional Big,0.74232033,A7,Efficient Off-Ball Finisher,0.16853206,A4,Combo Guard,0.08914761
2026,70259,2026_70259,Amya McLeod,Le Moyne,NEC,NEC,G/F,SO,2,False,,66.0,23.0,13.0375,2.9583,2.0417,0.375,0.2083,0.0833,0.8333000013332801,0.3387096774193548,0.0,0.69,0.4411,0.33899999999999997,0.172,0.35,67.7,5.0,0.03225806451612903,0.450018,9.076279961649089,6.264084372003835,1.1505273250239694,0.6390795781399808,0.2555704697986577,2.556625123937197,7.1,13.7,DRB_%,-10.4757,-0.133959,73.2991,104.988,110.707,0.345956,7.0037433823835915,True,True,0.043,0.13699999999999998,0.071,0.23,0.23,0.7,1.0,67.7,0.393632,29.0,42.0,21.0,60.0,0.35,0.0,2.0,16.0,42.0,0.381,5.0,18.0,0.2778,42.0,18.0,2.0,62.0,0.6774193548387096,0.2903225806451613,0.032258064516129,0.4375,0.4,0.0,0.0,0.4375,0.4,0.0,0.4285714285714285,0.6774193548387096,0.2903225806451613,16.0,26.0,7.0,5.0,13.0,2.0,0.0,2.0,0.0,16.0,42.0,18.0,2.0,False,30.960205758376798,13.797599485604058,20.16860755876259,27.520182896334926,19.82567693077088,64.8246052725584,53.146319929368325,7.614131599628491,73.0,False,False,False,False,False,False,False,False,False,24.10748731871115,28.316457956377118,26.38425819928631,score_a0,45.477831,Traditional Big,Does not clear every baseline efficiency/decision-making check.,Below one or more PG/combo preferred gates.,Below one or more 2-4 wing preferred gates.,Below one or more stretch big preferred gates.,False,,,,0.17997088872559489,0.5734490409034354,-0.6632000719580238,-0.5677276129012397,1.7210816554943316,0.03410641017678227,-0.6561542479295349,0.764423195189106,-0.2081008591118319,-0.40008019246305004,45.477831,12.550959,0.0,0.0,35.802064,0.0,6.169147,0.0,A0,Traditional Big,A0,Traditional Big,0.45477831,A4,Combo Guard,0.35802064,A1,Midrange-Heavy Role Player,0.12550959
2026,81094,2026_81094,Ashley Buragas,Le Moyne,NEC,NEC,G/F,JR,3,False,,73.0,32.0,27.0515,12.697,7.2121,2.0606,0.8485,0.3636,2.8484999598215803,0.4984520123839009,0.0,0.743,0.5432,0.498,0.28600000000000003,0.505,33.7,3.1,0.01238390092879257,0.72339829,18.774559636249375,10.664251520248415,3.046929005785261,1.2546439199305028,0.5376411659242555,4.211966005318123,25.2,18.7,DRB_%,-0.336661,2.48392,102.794,100.312,107.497,0.999808,8.197789401696763,True,True,0.121,0.187,0.252,0.22899999999999998,0.22899999999999998,0.015,0.019,33.7,0.280748,81.0,109.0,161.0,319.0,0.505,0.0,4.0,129.0,226.0,0.5708,32.0,93.0,0.3441,226.0,93.0,4.0,323.0,0.6996904024767802,0.2879256965944272,0.0123839009287925,0.3875968992248062,0.5,0.0,0.0,0.3875968992248062,0.5,0.0,0.4099378881987577,0.6996904024767802,0.2879256965944272,129.0,97.0,50.0,32.0,61.0,16.0,0.0,4.0,0.0,129.0,226.0,93.0,4.0,False,94.30056440665857,13.797599485604058,16.79645638351075,51.38601128813317,75.60012859898549,86.86682860612989,85.07504615137651,75.11073801528899,73.0,True,False,False,False,False,True,False,False,False,56.12140101450311,47.55018048826499,54.71778783269595,score_a0,36.018888,Traditional Big,Does not clear every baseline efficiency/decision-making check.,Below one or more PG/combo preferred gates.,Below one or more 2-4 wing preferred gates.,Below one or more stretch big preferred gates.,False,,,,2.142813400853473,-1.761172502145053,-0.03012349372330478,-0.29378064537338294,-0.43203138726017704,0.32559049998381934,-0.5837527766207151,0.5913736611662306,-0.18461697108116298,-0.7690197093164788,36.018888,7.465758,12.626163000000002,0.0,26.391658,17.497533,0.0,0.0,A0,Traditional Big,A0,Traditional Big,0.36018888,A4,Combo Guard,0.26391658,A5,Two-Way Star Guard,0.17497533
2026,80332,2026_80332,Ava Johnson,Le Moyne,NEC,NEC,G/F,FR,1,False,,60.0,19.0,7.2789,1.3684,1.6316,0.5789,0.0526,0.2632,1.1052999965384196,0.2391304347826087,0.182,0.5,0.2722,0.261,0.266,0.257,8.7,8.1,0.2391304347826087,0.52374921,7.519817554850321,8.966189946283091,3.1812499141353774,0.2890546648532058,1.4463723914327713,6.073994677978373,19.9,17.8,DRB_%,-14.7915,-0.542059,54.4578,102.414,105.247,0.322956,7.552413573190281,True,True,0.079,0.17800000000000002,0.19899999999999998,0.348,0.348,0.04,0.4,8.7,4.85602,2.0,4.0,9.0,35.0,0.257,2.0,11.0,3.0,9.0,0.3333,6.0,26.0,0.2308,9.0,26.0,11.0,46.0,0.1956521739130435,0.5652173913043478,0.2391304347826087,0.6666666666666666,0.6666666666666666,1.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.7272727272727273,0.1956521739130435,0.5652173913043478,3.0,6.0,2.0,6.0,20.0,4.0,2.0,9.0,2.0,3.0,9.0,26.0,11.0,True,86.88826177037937,36.20418661141673,40.64085161105952,34.59848538972637,10.366507108666143,84.0287204400943,81.16622521871739,0.221476030577981,73.0,True,False,False,False,False,True,False,False,False,51.70420447238694,46.74100495219805,41.20205017617462,score_a6,36.374174,Low-Production Player,Does not clear every baseline efficiency/decision-making check.,Below one or more PG/combo preferred gates.,Below one or more 2-4 wing preferred gates.,Below one or more stretch big preferred gates.,False,,,,-0.6266294552964945,-1.1105376118510815,-2.25736241127215,-1.1368178303495322,-1.439379256551454,0.7805370715678922,-1.269013083110811,0.5561112364772425,-0.6598091302222743,0.5021311667913309,0.0,22.441733,24.008777000000002,0.0,16.297171,0.878146,36.374174,0.0,A6,Low-Production Player,A6,Low-Production Player,0.36374174,A2,Two-Way Star Big,0.24008777,A1,Midrange-Heavy Role Player,0.22441733
2026,78659,2026_78659,Eli Clark,Le Moyne,NEC,NEC,G,SO,2,False,,68.0,28.0,30.069,8.0345,2.931,2.5517,0.4483,0.0,2.999999847160724,0.31363636363636366,0.289,0.849,0.44799999999999995,0.39299999999999996,0.20800000000000002,0.343,24.1,1.8,0.55,0.85056671,10.68808407329808,3.899032225880475,3.394459410023612,0.5963617014200672,0.0,3.9908209081256096,22.1,9.5,DRB_%,-9.12451,-0.0924567,75.3112,107.942,115.434,0.287468,5.943472869542909,True,True,0.016,0.095,0.221,0.302,0.302,0.0,0.9,24.1,8.71271,45.0,53.0,34.0,99.0,0.343,35.0,121.0,21.0,53.0,0.3962,13.0,46.0,0.2826,53.0,46.0,121.0,220.0,0.2409090909090909,0.209090909090909,0.55,0.5714285714285714,0.3076923076923077,0.6857142857142857,0.0,0.5714285714285714,0.3076923076923077,0.6857142857142857,0.5797101449275363,0.2409090909090909,0.209090909090909,21.0,32.0,12.0,13.0,33.0,4.0,35.0,86.0,24.0,21.0,53.0,46.0,121.0,False,90.62120454383083,61.318496820747306,79.09194827463027,60.784453811531044,33.576837893834394,35.07894548831892,61.76752661359931,22.933485746945774,73.0,True,False,False,False,False,False,False,False,False,71.35948774737444,61.08928849061691,54.46956640731334,score_a4,46.13774,Combo Guard,Does not clear every baseline efficiency/decision-making check.,Below one or more PG/combo preferred gates.,Below one or more 2-4 wing preferred gates.,Below one or more stretch big preferred gates.,False,,,,-1.1708499458696304,-0.6680402761219857,-0.15433364005307076,-0.6507763820170012,-0.3005253853732432,-0.12531058659424743,-1.2947685869658756,0.13029049745757249,0.11472010700481021,0.31485378435669753,0.0,6.289522,0.450448,36.300524,46.13774,0.0,1.358643,9.463123,A4,Combo Guard,A4,Combo Guard,0.4613774,A3,Three-Point Specialist,0.36300524,A7,Efficient Off-Ball Finisher,0.09463123
2026,70709,2026_70709,Jessica Wangolo,Le Moyne,NEC,NEC,G,SO,2,False,,67.0,30.0,25.2419,4.6452,3.6774,2.0968,1.0968,0.0323,2.7096999971310884,0.34513274336283184,0.4,0.794,0.48979999999999996,0.381,0.17300000000000001,0.333,60.2,2.6,0.17699115044247787,0.7738126,7.361094053934132,5.827453559359635,3.3227292715683046,1.7380625071805211,0.051184736489725415,4.293971526915309,18.9,10.3,DRB_%,-6.36442,-0.470408,70.7917,103.624,110.936,0.631796,7.202099155240559,True,True,0.069,0.10300000000000001,0.18899999999999997,0.386,0.386,0.1,0.025,60.2,1.60666,54.0,68.0,31.0,93.0,0.333,8.0,20.0,22.0,69.0,0.3188,9.0,24.0,0.375,69.0,24.0,20.0,113.0,0.6106194690265486,0.2123893805309734,0.1769911504424778,0.3636363636363636,0.1111111111111111,1.0,0.0,0.3636363636363636,0.1111111111111111,1.0,0.4358974358974359,0.6106194690265486,0.2123893805309734,22.0,47.0,8.0,9.0,15.0,1.0,8.0,12.0,8.0,22.0,69.0,24.0,20.0,False,84.57705222547689,92.12152604129457,34.030506537115095,55.197542330499395,29.66528541830392,41.28920482960635,70.64352162654647,14.14231621061656,73.0,True,False,True,False,False,False,False,False,False,67.13688647567335,60.723402276347166,53.77727096249419,score_a4,58.931069,Combo Guard,Does not clear every baseline efficiency/decision-making check.,Below one or more PG/combo preferred gates.,Below one or more 2-4 wing preferred gates.,Below one or more stretch big preferred gates.,False,,,,-0.6438699309114921,-0.8238176341452828,-1.2283490475757601,-0.006470183871474546,1.3514665740247929,0.1553193250984747,-0.35638413053451873,0.013368374627099656,0.5596431106066271,-0.13351998513868857,24.036879,0.0,0.0,8.878630999999999,58.931069,6.675265,0.446947,1.031209,A4,Combo Guard,A4,Combo Guard,0.58931069,A0,Traditional Big,0.24036879,A3,Three-Point Specialist,0.08878631
2026,80167,2026_80167,Kayden Clark,Le Moyne,NEC,NEC,G/F,FR,1,False,,60.0,32.0,23.3515,5.6667,2.3333,0.8182,0.7273,0.2424,1.878800037833182,0.3988439306358382,0.308,0.727,0.49810000000000004,0.48,0.168,0.5,12.7,4.1,0.5260115606936416,0.43549073,9.70678543134274,3.996831038691304,1.401537374472732,1.24583003233197,0.41521957904203155,3.218294392793922,9.0,8.7,DRB_%,-7.12186,-0.355678,71.7877,105.46,113.014,0.418054,6.6660064663940215,True,True,0.026000000000000002,0.087,0.09,0.301,0.301,1.0,0.018000000000000002,12.7,7.39839,16.0,22.0,41.0,82.0,0.5,28.0,91.0,29.0,51.0,0.5686,12.0,31.0,0.3871,51.0,31.0,91.0,173.0,0.2947976878612717,0.1791907514450867,0.5260115606936416,0.5172413793103449,0.0833333333333333,0.75,0.0,0.5172413793103449,0.0833333333333333,0.75,0.5362318840579711,0.2947976878612717,0.1791907514450867,29.0,22.0,15.0,12.0,19.0,1.0,28.0,63.0,21.0,29.0,51.0,31.0,91.0,False,42.62877759519897,67.58591126670001,76.78431092376938,26.40565835536186,69.31128098878331,28.765092519825675,14.009952644674534,0.221476030577981,73.0,False,False,True,False,False,False,False,False,False,52.16716082017575,40.43932215119331,31.933749528488455,score_a3,32.490285,Three-Point Specialist,Does not clear every baseline efficiency/decision-making check.,Below one or more PG/combo preferred gates.,Below one or more 2-4 wing preferred gates.,Below one or more stretch big preferred gates.,False,,,,-1.9048459633998676,-0.17982546757322904,0.10275490495922551,-1.6070019626378058,0.2305735733569857,-0.2420060754550307,-0.05667995293671933,-0.012270816835757621,0.4628047607885072,0.39816280028993895,6.610908,5.007703,0.0,32.490285,23.515466,8.230311,7.058216000000001,17.087111,A3,Three-Point Specialist,A3,Three-Point Specialist,0.32490285,A4,Combo Guard,0.23515466,A7,Efficient Off-Ball Finisher,0.17087111
