season,player_id,name,team,conf,yr,role,dominant_archetype_code,dominant_archetype,top_1_code,top_1_archetype,top_1_pct,top_2_code,top_2_archetype,top_2_pct,top_3_code,top_3_archetype,top_3_pct,A0,A1,A2,A3,A4,A5,A6,A7
2021,69374,Jala Jordan,Auburn,SEC,Jr,Stretch 4,A2,Two-Way Star Big,A2,Two-Way Star Big,0.40726775,A3,Three-Point Specialist,0.36627567,A1,Midrange-Heavy Role Player,0.14986297,0.0,0.14986297,0.40726775,0.36627567,0.01629342,0.02031131,0.03998889,0.0
2021,74263,Keya Patton,Auburn,SEC,Jr,Wing G,A4,Combo Guard,A4,Combo Guard,0.4509249,A3,Three-Point Specialist,0.25645748,A1,Midrange-Heavy Role Player,0.14049771,0.00403667,0.14049771,0.0,0.25645748,0.4509249,0.02341075,0.09848724,0.02618524
2021,74582,Kira Lowery,Auburn,SEC,Jr,Scoring PG,A4,Combo Guard,A4,Combo Guard,0.56453669,A0,Traditional Big,0.13276122,A1,Midrange-Heavy Role Player,0.13154269,0.13276122,0.13154269,0.0,0.0,0.56453669,0.09254683,0.0,0.07861257
2021,76311,Kiyae' White,Auburn,SEC,Jr,PF/C,A6,Low-Production Player,A6,Low-Production Player,0.51006633,A2,Two-Way Star Big,0.38335119,A0,Traditional Big,0.10658248,0.10658248,0.0,0.38335119,0.0,0.0,0.0,0.51006633,0.0
2021,71175,Morgan Robinson-Nwagwu,Auburn,SEC,So,Combo G,A5,Two-Way Star Guard,A5,Two-Way Star Guard,0.40548652,A1,Midrange-Heavy Role Player,0.20505193,A6,Low-Production Player,0.16287689,0.0,0.20505193,0.0,0.13079827,0.04762115,0.40548652,0.16287689,0.04816524
2021,70474,Riley Donahue,Auburn,SEC,Fr,Combo G,A3,Three-Point Specialist,A3,Three-Point Specialist,0.59829349,A7,Efficient Off-Ball Finisher,0.27916147,A0,Traditional Big,0.12254505,0.12254505,0.0,0.0,0.59829349,0.0,0.0,0.0,0.27916147
2021,70926,Romi Levy,Auburn,SEC,Fr,Wing G,A6,Low-Production Player,A6,Low-Production Player,0.32939614,A5,Two-Way Star Guard,0.2311138,A2,Two-Way Star Big,0.16269411,0.0,0.15915085,0.16269411,0.0,0.0,0.2311138,0.32939614,0.11764511
2021,69189,Sania Wells,Auburn,SEC,So,Combo G,A4,Combo Guard,A4,Combo Guard,0.36689153,A6,Low-Production Player,0.31579903,A3,Three-Point Specialist,0.24008237,0.0,0.07722707,0.0,0.24008237,0.36689153,0.0,0.31579903,0.0
2021,77670,Unique Thompson,Auburn,SEC,Sr,PF/C,A2,Two-Way Star Big,A2,Two-Way Star Big,0.58670996,A5,Two-Way Star Guard,0.25045501,A7,Efficient Off-Ball Finisher,0.14160579,0.0,0.0,0.58670996,0.0,0.02122925,0.25045501,0.0,0.14160579
2021,77290,Ashlynn Freeman,Austin Peay,OVC,Fr,PF/C,A2,Two-Way Star Big,A2,Two-Way Star Big,0.45314125,A6,Low-Production Player,0.33884325,A1,Midrange-Heavy Role Player,0.13428364,0.0,0.13428364,0.45314125,0.0,0.0,0.0,0.33884325,0.07373186
2021,77723,Brandi Ferby,Austin Peay,OVC,Sr,Scoring PG,A4,Combo Guard,A4,Combo Guard,0.40546664,A5,Two-Way Star Guard,0.33721111,A6,Low-Production Player,0.19332899,0.01387463,0.0,0.0,0.04253002,0.40546664,0.33721111,0.19332899,0.00758861
2021,76471,Brianah Ferby,Austin Peay,OVC,Sr,Scoring PG,A5,Two-Way Star Guard,A5,Two-Way Star Guard,0.45528971,A6,Low-Production Player,0.18480265,A4,Combo Guard,0.14960472,0.02701765,0.0,0.0,0.12556599,0.14960472,0.45528971,0.18480265,0.05771928
2021,68212,Ella Sawyer,Austin Peay,OVC,So,Combo G,A6,Low-Production Player,A6,Low-Production Player,0.33002139,A4,Combo Guard,0.28501953,A2,Two-Way Star Big,0.16142012,0.04165504,0.00023108,0.16142012,0.05827732,0.28501953,0.12337552,0.33002139,0.0
2021,75287,Kasey Kidwell,Austin Peay,OVC,Jr,Wing G,A6,Low-Production Player,A6,Low-Production Player,0.2782119,A5,Two-Way Star Guard,0.24314101,A3,Three-Point Specialist,0.23805468,0.15325633,0.0,0.0,0.23805468,0.08733608,0.24314101,0.2782119,0.0
2021,77725,Kelen Kenol,Austin Peay,OVC,Sr,Wing G,A0,Traditional Big,A0,Traditional Big,0.58301538,A2,Two-Way Star Big,0.13997035,A6,Low-Production Player,0.11461813,0.58301538,0.10016414,0.13997035,0.00740035,0.0,0.05483166,0.11461813,0.0
2021,70787,Kemia Ward,Austin Peay,OVC,Fr,PF/C,A0,Traditional Big,A0,Traditional Big,0.77539555,A2,Two-Way Star Big,0.21000207,A6,Low-Production Player,0.01460239,0.77539555,0.0,0.21000207,0.0,0.0,0.0,0.01460239,0.0
2021,75756,Maggie Knowles,Austin Peay,OVC,Jr,Wing G,A3,Three-Point Specialist,A3,Three-Point Specialist,0.41993288,A7,Efficient Off-Ball Finisher,0.32483638,A6,Low-Production Player,0.20495845,0.0,0.0,0.05027229,0.41993288,0.0,0.0,0.20495845,0.32483638
2021,77724,Myah Leflore,Austin Peay,OVC,Sr,Wing G,A4,Combo Guard,A4,Combo Guard,0.36285266,A0,Traditional Big,0.22741829,A3,Three-Point Specialist,0.17455965,0.22741829,0.0,0.0,0.17455965,0.36285266,0.0,0.11281328,0.12235612
2021,71437,Nina De Leon Negron,Austin Peay,OVC,Fr,Wing G,A4,Combo Guard,A4,Combo Guard,0.38296868,A7,Efficient Off-Ball Finisher,0.32359533,A5,Two-Way Star Guard,0.13325259,0.06980722,0.0,0.01046584,0.0,0.38296868,0.13325259,0.07991034,0.32359533
2021,77381,Selina Dockery,Austin Peay,OVC,Jr,PF/C,A6,Low-Production Player,A6,Low-Production Player,0.9754803,A1,Midrange-Heavy Role Player,0.0245197,A0,Traditional Big,0.0,0.0,0.0245197,0.0,0.0,0.0,0.0,0.9754803,0.0
2021,71686,Shay-Lee Kirby,Austin Peay,OVC,So,Combo G,A3,Three-Point Specialist,A3,Three-Point Specialist,0.47069178,A7,Efficient Off-Ball Finisher,0.27081834,A0,Traditional Big,0.13156125,0.13156125,0.0,0.0413474,0.47069178,0.0,0.0600465,0.02553473,0.27081834
2021,70677,Shy Booker,Austin Peay,OVC,So,Wing G,A0,Traditional Big,A0,Traditional Big,0.38994372,A2,Two-Way Star Big,0.22060533,A1,Midrange-Heavy Role Player,0.21371318,0.38994372,0.21371318,0.22060533,0.0,0.0,0.07688046,0.0,0.09885732
2021,77442,Tahanee Bennell,Austin Peay,OVC,Sr,Scoring PG,A3,Three-Point Specialist,A3,Three-Point Specialist,0.36906158,A4,Combo Guard,0.34364567,A5,Two-Way Star Guard,0.18645475,0.0,0.0,0.06400339,0.36906158,0.34364567,0.18645475,0.00312558,0.03370904
2021,75604,Babalu Stewart,BYU,WCC,Jr,PF/C,A6,Low-Production Player,A6,Low-Production Player,0.32449188,A3,Three-Point Specialist,0.1871025,A2,Two-Way Star Big,0.18081635,0.1294539,0.04709391,0.18081635,0.1871025,0.0,0.13104146,0.32449188,0.0
2021,74393,Devry Millett,BYU,WCC,So,Wing G,A6,Low-Production Player,A6,Low-Production Player,0.47974389,A1,Midrange-Heavy Role Player,0.3271489,A5,Two-Way Star Guard,0.19310721,0.0,0.3271489,0.0,0.0,0.0,0.19310721,0.47974389,0.0
2021,75510,Kate Vorwaller,BYU,WCC,Fr,Pure PG,A5,Two-Way Star Guard,A5,Two-Way Star Guard,0.52893573,A6,Low-Production Player,0.27892903,A3,Three-Point Specialist,0.16833204,0.0238032,0.0,0.0,0.16833204,0.0,0.52893573,0.27892903,0.0
2021,76629,Kayla Belles-Lee,BYU,WCC,Jr,PF/C,A0,Traditional Big,A0,Traditional Big,0.5905771,A7,Efficient Off-Ball Finisher,0.26679349,A2,Two-Way Star Big,0.11367406,0.5905771,0.02895535,0.11367406,0.0,0.0,0.0,0.0,0.26679349
2021,67646,Kaylee Smiler,BYU,WCC,So,Combo G,A3,Three-Point Specialist,A3,Three-Point Specialist,0.43834575,A7,Efficient Off-Ball Finisher,0.37768287,A5,Two-Way Star Guard,0.09730672,0.0,0.0,0.0,0.43834575,0.01326773,0.09730672,0.07339694,0.37768287
2021,76558,Kyra Beckman,BYU,WCC,So,Wing G,A2,Two-Way Star Big,A2,Two-Way Star Big,0.45638547,A1,Midrange-Heavy Role Player,0.30227813,A6,Low-Production Player,0.2187825,0.0,0.30227813,0.45638547,0.0225539,0.0,0.0,0.2187825,0.0
2021,71806,Lauren Gustin,BYU,WCC,So,Wing G,A1,Midrange-Heavy Role Player,A1,Midrange-Heavy Role Player,0.35893151,A2,Two-Way Star Big,0.29266087,A0,Traditional Big,0.20610158,0.20610158,0.35893151,0.29266087,0.0,0.0,0.14230604,0.0,0.0
2021,77993,Malli Perri,BYU,WCC,Jr,Stretch 4,A1,Midrange-Heavy Role Player,A1,Midrange-Heavy Role Player,0.40757197,A2,Two-Way Star Big,0.2543601,A7,Efficient Off-Ball Finisher,0.16156042,0.0,0.40757197,0.2543601,0.0663495,0.0,0.0,0.110158,0.16156042
2021,76917,Maria Albiero,BYU,WCC,Sr,Combo G,A4,Combo Guard,A4,Combo Guard,0.5060984,A7,Efficient Off-Ball Finisher,0.25547631,A1,Midrange-Heavy Role Player,0.09342448,0.0,0.09342448,0.0,0.06541094,0.5060984,0.0,0.07958988,0.25547631
2021,77803,Megan Stevenson,BYU,WCC,Fr,PF/C,A3,Three-Point Specialist,A3,Three-Point Specialist,0.52549785,A4,Combo Guard,0.37333943,A0,Traditional Big,0.10116272,0.10116272,0.0,0.0,0.52549785,0.37333943,0.0,0.0,0.0
2021,76072,Paisley Harding,BYU,WCC,Sr,Scoring PG,A4,Combo Guard,A4,Combo Guard,0.41919369,A3,Three-Point Specialist,0.26823804,A7,Efficient Off-Ball Finisher,0.18385323,0.01060676,0.0,0.01343401,0.26823804,0.41919369,0.10467428,0.0,0.18385323
2021,76734,Sara Hamson,BYU,WCC,Sr,PF/C,A2,Two-Way Star Big,A2,Two-Way Star Big,0.79798248,A1,Midrange-Heavy Role Player,0.16546099,A0,Traditional Big,0.03655654,0.03655654,0.16546099,0.79798248,0.0,0.0,0.0,0.0,0.0
2021,72288,Shaylee Gonzales,BYU,WCC,Jr,Combo G,A5,Two-Way Star Guard,A5,Two-Way Star Guard,0.40069773,A7,Efficient Off-Ball Finisher,0.18738609,A4,Combo Guard,0.15249342,0.0,0.03065869,0.08186912,0.14689495,0.15249342,0.40069773,0.0,0.18738609
2021,77045,Signe Glantz,BYU,WCC,Jr,Pure PG,A6,Low-Production Player,A6,Low-Production Player,0.71531724,A5,Two-Way Star Guard,0.28468276,A0,Traditional Big,0.0,0.0,0.0,0.0,0.0,0.0,0.28468276,0.71531724,0.0
2021,67645,Tahlia White,BYU,WCC,Fr,Combo G,A7,Efficient Off-Ball Finisher,A7,Efficient Off-Ball Finisher,0.33386212,A6,Low-Production Player,0.15525936,A3,Three-Point Specialist,0.12409933,0.09511505,0.05344321,0.05818902,0.12409933,0.08204935,0.09798256,0.15525936,0.33386212
2021,76394,Tegan Graham,BYU,WCC,Sr,Combo G,A7,Efficient Off-Ball Finisher,A7,Efficient Off-Ball Finisher,0.64854828,A5,Two-Way Star Guard,0.10027064,A2,Two-Way Star Big,0.08226032,0.0,0.04614211,0.08226032,0.04905015,0.05249352,0.10027064,0.02123497,0.64854828
2021,74243,Anna Clephane,Ball St.,MAC,Jr,Wing G,A0,Traditional Big,A0,Traditional Big,0.39466831,A4,Combo Guard,0.38645899,A7,Efficient Off-Ball Finisher,0.21281992,0.39466831,0.0,0.0,0.0,0.38645899,0.00605277,0.0,0.21281992
2021,68599,Annie Rauch,Ball St.,MAC,So,PF/C,A0,Traditional Big,A0,Traditional Big,0.67205235,A1,Midrange-Heavy Role Player,0.19825458,A7,Efficient Off-Ball Finisher,0.12969307,0.67205235,0.19825458,0.0,0.0,0.0,0.0,0.0,0.12969307
2021,76362,Blake Smith,Ball St.,MAC,Jr,PF/C,A1,Midrange-Heavy Role Player,A1,Midrange-Heavy Role Player,0.43371488,A2,Two-Way Star Big,0.28944241,A0,Traditional Big,0.27684271,0.27684271,0.43371488,0.28944241,0.0,0.0,0.0,0.0,0.0
2021,78065,Ella Skeens,Ball St.,MAC,Jr,Wing G,A7,Efficient Off-Ball Finisher,A7,Efficient Off-Ball Finisher,0.41774809,A1,Midrange-Heavy Role Player,0.30952536,A4,Combo Guard,0.13387852,0.10859629,0.30952536,0.0163861,0.0,0.13387852,0.01386565,0.0,0.41774809
2021,74704,Essence Booker,Ball St.,MAC,Jr,Combo G,A4,Combo Guard,A4,Combo Guard,0.49759462,A3,Three-Point Specialist,0.31576239,A5,Two-Way Star Guard,0.09116634,0.00983037,0.08564627,0.0,0.31576239,0.49759462,0.09116634,0.0,0.0
2021,69330,Estel Puiggros,Ball St.,MAC,So,Combo G,A5,Two-Way Star Guard,A5,Two-Way Star Guard,0.61940225,A3,Three-Point Specialist,0.18692935,A0,Traditional Big,0.09149631,0.09149631,0.06273378,0.01014598,0.18692935,0.0,0.61940225,0.0,0.02929232
2021,70127,Ivet Subirats,Ball St.,MAC,Fr,Wing G,A6,Low-Production Player,A6,Low-Production Player,0.35051862,A0,Traditional Big,0.22248021,A7,Efficient Off-Ball Finisher,0.19475438,0.22248021,0.0,0.02671618,0.00815672,0.16365816,0.03371574,0.35051862,0.19475438
2021,77513,Krystal Rice,Ball St.,MAC,Jr,Wing G,A4,Combo Guard,A4,Combo Guard,0.48078539,A0,Traditional Big,0.35133357,A6,Low-Production Player,0.15571879,0.35133357,0.0,0.0,0.0,0.48078539,0.01216224,0.15571879,0.0
2021,77417,Maliah Howard-Bass,Ball St.,MAC,Sr,Wing G,A3,Three-Point Specialist,A3,Three-Point Specialist,0.35944836,A5,Two-Way Star Guard,0.34370609,A1,Midrange-Heavy Role Player,0.1004184,0.06422389,0.1004184,0.06909893,0.35944836,0.0,0.34370609,0.06310432,0.0
2021,76395,Osh Brown,Ball St.,MAC,Sr,Wing G,A2,Two-Way Star Big,A2,Two-Way Star Big,0.39764484,A0,Traditional Big,0.31825355,A4,Combo Guard,0.16444281,0.31825355,0.0,0.39764484,0.0,0.16444281,0.1196588,0.0,0.0
2021,74355,Sydney Freeman,Ball St.,MAC,So,Scoring PG,A4,Combo Guard,A4,Combo Guard,0.36917537,A3,Three-Point Specialist,0.30003494,A5,Two-Way Star Guard,0.28768157,0.0,0.0,0.0,0.30003494,0.36917537,0.28768157,0.04310812,0.0
2021,74879,Thelma Dis Agustsdottir,Ball St.,MAC,Jr,Wing G,A7,Efficient Off-Ball Finisher,A7,Efficient Off-Ball Finisher,0.58146486,A3,Three-Point Specialist,0.13416278,A4,Combo Guard,0.12822588,0.0,0.08606325,0.07008323,0.13416278,0.12822588,0.0,0.0,0.58146486
2021,75410,Caitlin Bickle,Baylor,B12,Jr,Wing G,A7,Efficient Off-Ball Finisher,A7,Efficient Off-Ball Finisher,0.37394452,A2,Two-Way Star Big,0.30557733,A1,Midrange-Heavy Role Player,0.20898804,0.03977592,0.20898804,0.30557733,0.0,0.0,0.07171419,0.0,0.37394452
2021,77969,DiDi Richards,Baylor,B12,Sr,Pure PG,A1,Midrange-Heavy Role Player,A1,Midrange-Heavy Role Player,0.44167703,A4,Combo Guard,0.3367374,A5,Two-Way Star Guard,0.20137488,0.0,0.44167703,0.0,0.0,0.3367374,0.20137488,0.0,0.0202107
2021,77779,Dijonai Carrington,Baylor,B12,Sr,Wing G,A5,Two-Way Star Guard,A5,Two-Way Star Guard,0.42810634,A2,Two-Way Star Big,0.24019503,A3,Three-Point Specialist,0.22604251,0.03018737,0.0,0.24019503,0.22604251,0.0,0.42810634,0.0,0.07546875
2021,69315,Hannah Gusters,Baylor,B12,Fr,PF/C,A1,Midrange-Heavy Role Player,A1,Midrange-Heavy Role Player,0.58418764,A0,Traditional Big,0.15668796,A2,Two-Way Star Big,0.15333886,0.15668796,0.58418764,0.15333886,0.0,0.0,0.0,0.0,0.10578555
2021,72001,Jaden Owens,Baylor,B12,So,Pure PG,A5,Two-Way Star Guard,A5,Two-Way Star Guard,0.48156993,A7,Efficient Off-Ball Finisher,0.35298235,A6,Low-Production Player,0.16544772,0.0,0.0,0.0,0.0,0.0,0.48156993,0.16544772,0.35298235
2021,68732,Jordyn Oliver,Baylor,B12,So,Combo G,A5,Two-Way Star Guard,A5,Two-Way Star Guard,0.49343723,A1,Midrange-Heavy Role Player,0.4000871,A7,Efficient Off-Ball Finisher,0.07343226,0.03304341,0.4000871,0.0,0.0,0.0,0.49343723,0.0,0.07343226
2021,76808,Moon Ursin,Baylor,B12,Sr,Wing G,A7,Efficient Off-Ball Finisher,A7,Efficient Off-Ball Finisher,0.41497556,A5,Two-Way Star Guard,0.24335496,A4,Combo Guard,0.17142037,0.0,0.15286322,0.01738588,0.0,0.17142037,0.24335496,0.0,0.41497556
2021,75736,NaLyssa Smith,Baylor,B12,Jr,Wing G,A2,Two-Way Star Big,A2,Two-Way Star Big,0.46202497,A1,Midrange-Heavy Role Player,0.24402861,A7,Efficient Off-Ball Finisher,0.17827142,0.01769353,0.24402861,0.46202497,0.0,0.0,0.09798147,0.0,0.17827142
2021,75614,Queen Egbo,Baylor,B12,Jr,PF/C,A2,Two-Way Star Big,A2,Two-Way Star Big,0.55081471,A1,Midrange-Heavy Role Player,0.39117283,A5,Two-Way Star Guard,0.05801246,0.0,0.39117283,0.55081471,0.0,0.0,0.05801246,0.0,0.0
2021,69681,Sarah Andrews,Baylor,B12,Fr,Scoring PG,A3,Three-Point Specialist,A3,Three-Point Specialist,0.2931442,A5,Two-Way Star Guard,0.28058927,A6,Low-Production Player,0.25463623,0.0,0.0,0.0,0.2931442,0.0,0.28058927,0.25463623,0.17163029
2021,74352,Trinity Oliver,Baylor,B12,Sr,Wing G,A1,Midrange-Heavy Role Player,A1,Midrange-Heavy Role Player,0.59087937,A5,Two-Way Star Guard,0.17191281,A4,Combo Guard,0.11103435,0.09026555,0.59087937,0.0,0.0,0.11103435,0.17191281,0.0,0.03590791
2021,68194,Ashlee Harris,Bellarmine,ASun,So,Combo G,A4,Combo Guard,A4,Combo Guard,0.57576194,A1,Midrange-Heavy Role Player,0.29568996,A5,Two-Way Star Guard,0.05813355,0.0,0.29568996,0.0,0.05228057,0.57576194,0.05813355,0.01195603,0.00617796
2021,76540,Bailee Harney,Bellarmine,ASun,Jr,Wing G,A3,Three-Point Specialist,A3,Three-Point Specialist,0.48607775,A1,Midrange-Heavy Role Player,0.25779434,A4,Combo Guard,0.19890703,0.0,0.25779434,0.0,0.48607775,0.19890703,0.0,0.0,0.05722088
2021,78244,Breia Torrens,Bellarmine,ASun,Sr,Combo G,A4,Combo Guard,A4,Combo Guard,0.4485159,A3,Three-Point Specialist,0.38139443,A5,Two-Way Star Guard,0.13318289,0.0,0.03690677,0.0,0.38139443,0.4485159,0.13318289,0.0,0.0
2021,71860,Claire Knies,Bellarmine,ASun,Fr,Wing G,A1,Midrange-Heavy Role Player,A1,Midrange-Heavy Role Player,0.21518189,A4,Combo Guard,0.20130799,A6,Low-Production Player,0.18323095,0.1253022,0.21518189,0.1452331,0.12974386,0.20130799,0.0,0.18323095,0.0
2021,78205,Danielle Feldkamp,Bellarmine,ASun,Jr,Wing G,A1,Midrange-Heavy Role Player,A1,Midrange-Heavy Role Player,0.41897988,A0,Traditional Big,0.36835431,A4,Combo Guard,0.13027377,0.36835431,0.41897988,0.0,0.08239203,0.13027377,0.0,0.0,0.0
2021,74970,Hannah Farrell,Bellarmine,ASun,Fr,Wing G,A4,Combo Guard,A4,Combo Guard,0.29279773,A7,Efficient Off-Ball Finisher,0.18513126,A0,Traditional Big,0.16447535,0.16447535,0.0,0.04180552,0.13456922,0.29279773,0.0321665,0.14905442,0.18513126
2021,75542,Kathleen Scott,Bellarmine,ASun,Jr,Combo G,A4,Combo Guard,A4,Combo Guard,0.62916359,A0,Traditional Big,0.24526649,A6,Low-Production Player,0.04534619,0.24526649,0.0,0.0,0.01679526,0.62916359,0.03423654,0.04534619,0.02919194
2021,77020,Lauren Deel,Bellarmine,ASun,Sr,PF/C,A0,Traditional Big,A0,Traditional Big,0.41835699,A1,Midrange-Heavy Role Player,0.28551757,A5,Two-Way Star Guard,0.19467501,0.41835699,0.28551757,0.05649937,0.0,0.04495105,0.19467501,0.0,0.0
2021,71832,Lucy Robertson,Bellarmine,ASun,Fr,Wing G,A0,Traditional Big,A0,Traditional Big,0.53546902,A1,Midrange-Heavy Role Player,0.35054968,A7,Efficient Off-Ball Finisher,0.1139813,0.53546902,0.35054968,0.0,0.0,0.0,0.0,0.0,0.1139813
2021,75230,Lydia Reimbold,Bellarmine,ASun,Fr,Wing G,A1,Midrange-Heavy Role Player,A1,Midrange-Heavy Role Player,0.46879265,A6,Low-Production Player,0.35720144,A0,Traditional Big,0.14789497,0.14789497,0.46879265,0.0,0.0,0.0,0.02611095,0.35720144,0.0
2021,75515,Presley Brown,Bellarmine,ASun,Jr,Wing G,A4,Combo Guard,A4,Combo Guard,0.22909632,A6,Low-Production Player,0.20735789,A5,Two-Way Star Guard,0.19026892,0.0,0.15550119,0.15859959,0.05917609,0.22909632,0.19026892,0.20735789,0.0
2021,74757,Sheniqua Coatney,Bellarmine,ASun,Jr,PF/C,A0,Traditional Big,A0,Traditional Big,0.42882553,A1,Midrange-Heavy Role Player,0.29981258,A2,Two-Way Star Big,0.18487717,0.42882553,0.29981258,0.18487717,0.0,0.08648471,0.0,0.0,0.0
2021,78123,Tasia Jeffries,Bellarmine,ASun,Sr,Combo G,A3,Three-Point Specialist,A3,Three-Point Specialist,0.45346184,A5,Two-Way Star Guard,0.25896775,A4,Combo Guard,0.1747444,0.0,0.06173888,0.0,0.45346184,0.1747444,0.25896775,0.0,0.05108713
2021,76723,Allison Luly,Belmont,OVC,Jr,PF/C,A0,Traditional Big,A0,Traditional Big,0.74677072,A6,Low-Production Player,0.22704439,A7,Efficient Off-Ball Finisher,0.02377932,0.74677072,0.00240556,0.0,0.0,0.0,0.0,0.22704439,0.02377932
2021,72286,Blair Schoenwald,Belmont,OVC,Fr,Combo G,A3,Three-Point Specialist,A3,Three-Point Specialist,0.38587087,A7,Efficient Off-Ball Finisher,0.28233628,A6,Low-Production Player,0.19227719,0.0,0.0,0.0,0.38587087,0.0,0.13951566,0.19227719,0.28233628
2021,70422,Cam Browning,Belmont,OVC,So,PF/C,A2,Two-Way Star Big,A2,Two-Way Star Big,0.35735868,A0,Traditional Big,0.32691274,A1,Midrange-Heavy Role Player,0.24847872,0.32691274,0.24847872,0.35735868,0.0,0.0,0.0,0.0,0.06724986
2021,76387,Conley Chinn,Belmont,OVC,Jr,Wing G,A7,Efficient Off-Ball Finisher,A7,Efficient Off-Ball Finisher,0.38241489,A2,Two-Way Star Big,0.16569702,A3,Three-Point Specialist,0.14194279,0.03247315,0.05516938,0.16569702,0.14194279,0.0,0.08764363,0.13465914,0.38241489
2021,71483,Destinee Wells,Belmont,OVC,Fr,Pure PG,A4,Combo Guard,A4,Combo Guard,0.43652196,A5,Two-Way Star Guard,0.43230112,A7,Efficient Off-Ball Finisher,0.13117692,0.0,0.0,0.0,0.0,0.43652196,0.43230112,0.0,0.13117692
2021,76264,Jamilyn Kinney,Belmont,OVC,Jr,Scoring PG,A3,Three-Point Specialist,A3,Three-Point Specialist,0.25346847,A6,Low-Production Player,0.22123596,A5,Two-Way Star Guard,0.18837794,0.0,0.0,0.0,0.25346847,0.16115786,0.18837794,0.22123596,0.17575978
2021,76474,Maddie Cook,Belmont,OVC,Jr,PF/C,A1,Midrange-Heavy Role Player,A1,Midrange-Heavy Role Player,0.52576352,A5,Two-Way Star Guard,0.21270362,A4,Combo Guard,0.15133922,0.11019363,0.52576352,0.0,0.0,0.15133922,0.21270362,0.0,0.0
2021,72287,Madison Bartley,Belmont,OVC,Fr,PF/C,A2,Two-Way Star Big,A2,Two-Way Star Big,0.58235027,A0,Traditional Big,0.27126512,A7,Efficient Off-Ball Finisher,0.10539152,0.27126512,0.0,0.58235027,0.0,0.0,0.04099309,0.0,0.10539152
2021,78167,Madison Treece,Belmont,OVC,Sr,Wing G,A1,Midrange-Heavy Role Player,A1,Midrange-Heavy Role Player,0.47846677,A0,Traditional Big,0.3809513,A3,Three-Point Specialist,0.07908727,0.3809513,0.47846677,0.06034574,0.07908727,0.0,0.00114892,0.0,0.0
2021,74872,Nikki Baird,Belmont,OVC,So,Wing G,A7,Efficient Off-Ball Finisher,A7,Efficient Off-Ball Finisher,0.35386118,A2,Two-Way Star Big,0.25281124,A3,Three-Point Specialist,0.20221749,0.0,0.02443592,0.25281124,0.20221749,0.0,0.03603771,0.13063644,0.35386118
2021,71938,Tuti Jones,Belmont,OVC,Fr,Combo G,A5,Two-Way Star Guard,A5,Two-Way Star Guard,0.37516009,A7,Efficient Off-Ball Finisher,0.35391816,A6,Low-Production Player,0.19691568,0.0,0.0,0.0,0.07400607,0.0,0.37516009,0.19691568,0.35391816
2021,75465,Whitney Hay,Belmont,OVC,Fr,Wing G,A3,Three-Point Specialist,A3,Three-Point Specialist,0.48564421,A2,Two-Way Star Big,0.17235666,A4,Combo Guard,0.12999475,0.02609028,0.0,0.17235666,0.48564421,0.12999475,0.06018515,0.0,0.12572896
2021,77013,Birna Benonysdottir,Binghamton,AE,So,Wing G,A2,Two-Way Star Big,A2,Two-Way Star Big,0.29170216,A1,Midrange-Heavy Role Player,0.21794773,A3,Three-Point Specialist,0.17772533,0.0,0.21794773,0.29170216,0.17772533,0.16086534,0.01118594,0.0,0.14057351
2021,74037,Cassidy Roberts,Binghamton,AE,So,Scoring PG,A4,Combo Guard,A4,Combo Guard,0.72375413,A1,Midrange-Heavy Role Player,0.27153959,A6,Low-Production Player,0.00470628,0.0,0.27153959,0.0,0.0,0.72375413,0.0,0.00470628,0.0
2021,67853,Clare Traeger,Binghamton,AE,So,Wing G,A6,Low-Production Player,A6,Low-Production Player,0.33819845,A2,Two-Way Star Big,0.22706351,A5,Two-Way Star Guard,0.22123479,0.0,0.21350325,0.22706351,0.0,0.0,0.22123479,0.33819845,0.0
2021,67882,Denai Bowman,Binghamton,AE,So,Wing G,A1,Midrange-Heavy Role Player,A1,Midrange-Heavy Role Player,0.51996196,A5,Two-Way Star Guard,0.32550013,A4,Combo Guard,0.15453792,0.0,0.51996196,0.0,0.0,0.15453792,0.32550013,0.0,0.0
2021,74986,Destiny Samuel,Binghamton,AE,So,Wing G,A2,Two-Way Star Big,A2,Two-Way Star Big,0.40045125,A1,Midrange-Heavy Role Player,0.2976997,A5,Two-Way Star Guard,0.1400832,0.0,0.2976997,0.40045125,0.07928194,0.0,0.1400832,0.08248392,0.0
2021,69648,Elena Delicado,Binghamton,AE,Fr,Wing G,A0,Traditional Big,A0,Traditional Big,0.29788695,A1,Midrange-Heavy Role Player,0.29418837,A6,Low-Production Player,0.2905661,0.29788695,0.29418837,0.0,0.0,0.11735858,0.0,0.2905661,0.0
2021,75584,Hanna Strawn,Binghamton,AE,So,Wing G,A4,Combo Guard,A4,Combo Guard,0.50430894,A6,Low-Production Player,0.4653314,A5,Two-Way Star Guard,0.02148595,0.0,0.0088737,0.0,0.0,0.50430894,0.02148595,0.4653314,0.0
2021,75751,Hayley Moore,Binghamton,AE,Jr,Combo G,A3,Three-Point Specialist,A3,Three-Point Specialist,0.62230471,A6,Low-Production Player,0.21496226,A5,Two-Way Star Guard,0.15139901,0.0,0.0,0.0,0.62230471,0.0,0.15139901,0.21496226,0.01133402
