season_player_id,player_name,team,conf,season,cls,pos,archetype,height_inches,GP,mins_per_game,pts_per_game,treb_per_game,ast_per_game,stl_per_game,blk_per_game,bpm,porpag,eFG,ts,FT_pct,3P_pct,three_pa_per_100,AST_TOV,AST_pct,TOV_pct,ORB_pct,DRB_pct,Stl_pct,Blk_pct,FTR,personal_fouls_per_40,usg,three_share,rim_share,mid_share,rim_pct,mid_pct,assisted_fg_pct,rim_assisted_pct,mid_assisted_pct,three_assisted_pct,stops_per_40,score_pg_combo,score_wing_2_4,score_stretch_big,primary_score,year,class,role,height
2023_69092,Addison Martin,Abilene Christian,WAC,2023,FR,G/F,Stretch Big,72.0,27.0,30.1333,12.0667,5.9667,0.9333,0.9,0.8333,0.666414,3.28772,0.524,0.5567,0.65,0.083,0.84299,0.69999252,0.062,0.14,0.104,0.121,0.015,0.027,40.5,3.6,0.196,0.048582995951417,0.7165991902834008,0.2348178137651821,0.6271,0.2931,0.6666666666666666,0.6216216216216216,0.9411764705882352,1.0,7.420411354928983,36.2909016217761,37.12842290032877,41.75012755132541,41.75012755132541,2023,FR,G/F,"6'0"""
2024_69092,Addison Martin,Abilene Christian,WAC,2024,SO,G/F,PG / Combo Guard,72.0,22.0,29.24,11.04,4.88,1.72,0.84,0.4,-1.25785,2.54296,0.444,0.4835,0.658,0.25,0.358059,1.16216217,0.1369999999999999,0.135,0.081,0.105,0.0139999999999999,0.017,34.2,2.7,0.213,0.018018018018018,0.6261261261261262,0.3558558558558558,0.5108,0.3291,0.5510204081632653,0.4929577464788732,0.6923076923076923,1.0,7.050864320358165,57.75907337286561,41.99809714650938,44.27653181108037,57.75907337286561,2024,SO,G/F,"6'0"""
2025_78468,Aimee Flippen,Abilene Christian,WAC,2025,FR,F/C,Stretch Big,76.0,28.0,7.6833,1.1333,1.6667,0.2,0.3,0.2667,-3.91228,-0.355904,0.367,0.3924,0.5,0.0,0.559726,0.35292043,0.052,0.362,0.107,0.133,0.019,0.042,33.3,7.4,0.131,0.0666666666666666,0.7,0.2333333333333333,0.4286,0.2857,0.6363636363636364,0.5555555555555556,1.0,0.0,7.885134921564582,20.048313924412376,31.00992272481281,42.607586509909616,42.607586509909616,2025,FR,F/C,"6'4"""
2022_75143,Alexis Babineaux,Abilene Christian,WAC,2022,FR,G/F,Stretch Big,72.0,7.0,3.9091,1.7273,0.7273,0.0,0.1818,0.0,-29.5623,0.018418,0.3329999999999999,0.3561999999999999,1.0,0.0,2.64946,0.0,0.0,0.213,0.054,0.221,0.0,0.0,6.7,9.1,0.37,0.0666666666666666,0.7333333333333333,0.2,0.3636,0.3333,0.8,0.75,1.0,0.0,5.791102811388811,10.289437022219047,43.42348636900469,50.98153452218038,50.98153452218038,2022,FR,G/F,"6'0"""
2023_75143,Alexis Babineaux,Abilene Christian,WAC,2023,SO,F/C,Stretch Big,72.0,6.0,4.0,0.8889,0.8889,0.0,0.1111,0.2222,-21.4061,-0.468965,0.143,0.1903999999999999,0.5,0.0,0.0,0.0,0.0,0.3979999999999999,0.1169999999999999,0.233,0.0289999999999999,0.103,28.6,12.0,0.294,0.0,0.5714285714285714,0.4285714285714285,0.0,0.3333,1.0,0.0,1.0,0.0,9.240383333333334,6.558012431235264,37.341698985737224,45.721798292731584,45.721798292731584,2023,SO,F/C,"6'0"""
2021_76585,Alice Stevenson,Abilene Christian,Slnd,2021,FR,G/F,2-4 Wing,70.0,22.0,16.5185,3.1481,2.2222,0.5556,0.5185,0.0,-4.86157,-0.292096,0.51,0.5446,0.636,0.45,3.13061,0.42860446,0.072,0.357,0.023,0.1159999999999999,0.017,0.0,44.0,3.9,0.118,0.4,0.34,0.26,0.5294,0.2308,0.8571428571428571,0.6666666666666666,1.0,1.0,7.111442542383609,52.7617525183968,55.026472060909605,52.40814313328227,55.026472060909605,2021,FR,G/F,"5'10"""
2022_76585,Alice Stevenson,Abilene Christian,WAC,2022,SO,G/F,2-4 Wing,70.0,7.0,5.7273,1.1818,1.0909,0.0909,0.0909,0.0,-10.4454,-0.523313,0.3,0.2959,0.25,1.0,1.63643,0.2,0.049,0.27,0.0,0.208,0.016,0.0,80.0,4.6,0.122,0.2,0.6,0.2,0.0,0.0,1.0,0.0,0.0,1.0,7.022735719399069,35.54851039508467,65.68764718097464,64.89533454255213,65.68764718097464,2022,SO,G/F,"5'10"""
2021_77291,Alyssa Adams,Abilene Christian,Slnd,2021,SR,G/F,Stretch Big,73.0,22.0,30.037,13.5185,8.7407,0.6296,1.3704,1.4074,-0.513698,3.25544,0.5479999999999999,0.5909,0.717,0.333,1.04137,0.27867038,0.048,0.213,0.1009999999999999,0.225,0.024,0.04,43.8,2.9,0.22,0.0574162679425837,0.8277511961722488,0.1148325358851674,0.5549,0.5,0.5625,0.5833333333333334,0.3333333333333333,0.75,9.74476932994761,37.21467100092877,61.96275117672097,67.51010060874212,67.51010060874212,2021,SR,G/F,"6'1"""
2021_78062,Anna McLeod,Abilene Christian,Slnd,2021,SR,G/F,PG / Combo Guard,72.0,22.0,32.7407,16.7407,5.3333,2.1111,1.1852,0.2593,0.459065,3.78739,0.53,0.5733,0.821,0.341,13.1471,0.65517349,0.1639999999999999,0.245,0.052,0.143,0.021,0.9,27.5,3.3,0.26,0.5880281690140845,0.3591549295774648,0.0528169014084507,0.6176,0.1333,0.5655737704918032,0.3492063492063492,0.0,0.8245614035087719,7.935855206072397,73.29374151603915,66.94059895036845,66.186866007595,73.29374151603915,2021,SR,G/F,"6'0"""
2023_69528,Aspen Thornton,Abilene Christian,WAC,2023,SO,G,PG / Combo Guard,67.0,26.0,28.3793,12.1379,2.5517,2.7241,1.6897,0.1379,0.848344,2.9713,0.513,0.5527000000000001,0.766,0.359,8.87714,1.0971887,0.193,0.209,0.026,0.077,0.035,0.4,28.4,3.4,0.236,0.4317343173431734,0.3321033210332103,0.2361623616236162,0.5,0.4844,0.2966101694915254,0.0666666666666666,0.1290322580645161,0.6666666666666666,8.018357909299546,88.10984496677861,58.72515940217882,49.537833546638346,88.10984496677861,2023,SO,G,"5'7"""
2024_69528,Aspen Thornton,Abilene Christian,WAC,2024,JR,G,PG / Combo Guard,67.0,14.0,30.9412,11.9412,2.6471,1.9412,1.4706,0.1176,-3.62915,2.00916,0.437,0.524,0.791,0.273,7.2087,0.76745471,0.114,0.25,0.025,0.061,0.021,0.5,52.8,2.5,0.215,0.4330708661417323,0.3307086614173228,0.2362204724409448,0.4524,0.4667,0.375,0.1578947368421052,0.1428571428571428,0.8666666666666667,6.883637350846121,57.009805672644134,42.93976597548589,36.247171133734085,57.009805672644134,2024,JR,G,"5'7"""
2022_70176,Bella Earle,Abilene Christian,WAC,2022,FR,G/F,PG / Combo Guard,70.0,26.0,21.7667,7.3,4.0667,2.1,0.7333,0.2333,-1.64472,1.56858,0.534,0.5782,0.846,0.361,7.01572,0.87499993,0.1969999999999999,0.319,0.072,0.141,0.015,0.011,26.4,2.3,0.204,0.4864864864864865,0.4189189189189189,0.0945945945945946,0.5323,0.5,0.7424242424242424,0.6666666666666666,0.4285714285714285,0.9230769230769232,7.50914152210628,79.20107880260055,66.14681627625444,61.75382134876998,79.20107880260055,2022,FR,G/F,"5'10"""
2023_70176,Bella Earle,Abilene Christian,WAC,2023,SO,G,2-4 Wing,70.0,24.0,28.8889,6.1481,6.037,3.037,1.2593,0.0741,0.916342,0.957561,0.477,0.4882999999999999,0.536,0.338,6.56798,1.43858652,0.19,0.289,0.065,0.158,0.024,0.1,21.7,2.5,0.151,0.6171875,0.3046875,0.078125,0.5128,0.1,0.7446808510638298,0.5,1.0,0.9230769230769232,8.131381487930197,90.59707437307992,91.38217002843344,77.34685889033244,91.38217002843344,2023,SO,G,"5'10"""
2024_70176,Bella Earle,Abilene Christian,WAC,2024,JR,F/C,PG / Combo Guard,70.0,27.0,35.0667,12.2,8.1667,3.8333,1.1,0.2667,1.86339,2.69719,0.477,0.5238,0.805,0.285,9.47684,1.13859274,0.237,0.267,0.072,0.1969999999999999,0.018,0.7,27.1,2.6,0.22,0.5508771929824562,0.3578947368421052,0.0842105263157894,0.5686,0.4167,0.6491228070175439,0.5344827586206896,0.7,0.7727272727272727,8.370123011078675,78.68319997142244,67.99565557844527,63.704200266592736,78.68319997142244,2024,JR,F/C,"5'10"""
2025_70176,Bella Earle,Abilene Christian,WAC,2025,SR,G,PG / Combo Guard,70.0,31.0,34.6294,13.8529,7.0882,4.2353,2.3529,0.2353,2.98268,2.81867,0.483,0.5129,0.718,0.286,8.39884,1.10770241,0.248,0.27,0.062,0.172,0.038,0.9,22.8,2.5,0.241,0.4316353887399464,0.4262734584450402,0.1420911528150134,0.5912,0.3208,0.554140127388535,0.4787234042553192,0.2941176470588235,0.8043478260869565,9.679859943732318,77.1577838108166,73.5884201685959,70.00890312923033,77.1577838108166,2025,SR,G,"5'10"""
2025_71616,Breanna Davis,Abilene Christian,WAC,2025,JR,G,PG / Combo Guard,66.0,32.0,21.9943,6.5429,1.7143,1.8286,0.6857,0.1429,-5.07911,0.840861,0.4479999999999999,0.5227,0.744,0.216,4.06704,0.94117047,0.151,0.285,0.6,0.081,0.016,0.9,52.4,3.9,0.182,0.3109756097560975,0.5914634146341463,0.0975609756097561,0.5361,0.3125,0.2205882352941176,0.0961538461538461,0.0,0.9090909090909092,6.964020223421523,60.47224405229692,44.38343954823678,37.63699388130815,60.47224405229692,2025,JR,G,"5'6"""
2023_69264,Brooke Jessen,Abilene Christian,WAC,2023,SO,G/F,Stretch Big,73.0,13.0,5.9375,1.5,1.0625,0.25,0.1875,0.125,-3.63173,0.130794,0.615,0.6154,0.0,0.333,5.40216,0.8,0.0579999999999999,0.322,0.072,0.107,0.9,0.016,0.0,3.7,0.14,0.4615384615384615,0.4615384615384615,0.0769230769230769,0.8333,0.0,0.8571428571428571,0.8,0.0,1.0,5.422484210526315,54.89747803100664,57.25729431615502,58.3971814348233,58.3971814348233,2023,SO,G/F,"6'1"""
2024_69264,Brooke Jessen,Abilene Christian,WAC,2024,JR,G/F,Stretch Big,73.0,8.0,4.6,0.4,1.1,0.3,0.2,0.0,-6.30793,-0.183208,0.143,0.2282999999999999,0.5,0.0,1.60855,2.4000001,0.0969999999999999,0.0,0.062,0.13,0.016,0.0,57.1,3.3,0.1159999999999999,0.1428571428571428,0.5714285714285714,0.2857142857142857,0.25,0.0,0.0,0.0,0.0,0.0,7.002163043478261,44.028095306137025,46.00683149209797,50.14244983888657,50.14244983888657,2024,JR,G/F,"6'1"""
2025_78354,Carlota Gomez,Abilene Christian,WAC,2025,JR,G/F,Stretch Big,71.0,17.0,4.305,0.8,0.75,0.35,0.45,0.0,-3.89162,-0.0497334,0.286,0.496,0.857,0.0,0.0,0.87499997,0.121,0.396,0.061,0.175,0.04,0.0,100.0,2.1,0.153,0.0,0.5714285714285714,0.4285714285714285,0.25,0.3333,0.0,0.0,0.0,0.0,7.388235294117647,38.775809101950415,43.504837239296286,47.37843515313496,47.37843515313496,2025,JR,G/F,"5'11"""
2023_67711,Claire Graham,Abilene Christian,WAC,2023,FR,F/C,PG / Combo Guard,69.0,27.0,15.5333,4.2667,2.1,0.7333,0.3333,0.0667,-3.60043,0.407363,0.482,0.5235,0.75,0.304,7.85769,0.78570659,0.068,0.254,0.047,0.106,1.0,0.2,28.6,4.8,0.144,0.6666666666666666,0.1785714285714285,0.1547619047619047,0.6,0.4615,0.59375,0.2222222222222222,0.1666666666666666,0.9411764705882352,6.268930953833712,54.9557047938844,52.84891427149417,47.244141820254626,54.9557047938844,2023,FR,F/C,"5'9"""
2024_67711,Claire Graham,Abilene Christian,WAC,2024,SO,G/F,2-4 Wing,69.0,27.0,12.6667,2.9667,1.8667,0.6333,0.5,0.0,-3.79938,-0.105199,0.444,0.4528,1.0,0.286,8.6701,0.94990251,0.093,0.247,0.0139999999999999,0.154,0.023,0.0,2.8,3.8,0.129,0.6805555555555556,0.1666666666666666,0.1527777777777778,0.4167,0.5455,0.64,0.2,0.3333333333333333,0.9285714285714286,7.599909824798706,59.82415874830321,66.24131777507068,60.35559226246083,66.24131777507068,2024,SO,G/F,"5'9"""
2024_67853,Clare Traeger,Abilene Christian,WAC,2024,SR,G/F,2-4 Wing,70.0,27.0,17.1333,4.2667,4.0667,0.9,0.5667,0.1,-3.04434,0.175947,0.374,0.3911,0.579,0.19,7.70549,0.74999995,0.103,0.21,0.098,0.168,0.019,0.7,14.5,3.5,0.175,0.4809160305343511,0.3129770992366412,0.2061068702290076,0.5854,0.2593,0.5348837209302325,0.2916666666666667,0.7142857142857143,0.9166666666666666,8.173660519443294,49.28663284989641,58.57665739180703,57.04481128192634,58.57665739180703,2024,SR,G/F,"5'10"""
2021_77702,Diamond Willcot,Abilene Christian,Slnd,2021,JR,G,2-4 Wing,71.0,2.0,5.7143,2.0,1.5714,0.2857,0.5714,0.1429,-29.3493,-0.415261,0.0,0.0,0.0,0.0,22.3317,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,13.3,0.302,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1687625780935549,33.47654854611702,39.88043533887185,38.74340597543683,39.88043533887185,2021,JR,G,"5'11"""
2022_76951,Emma Middleton,Abilene Christian,WAC,2022,SR,G/F,Stretch Big,74.0,26.0,16.8,6.6,2.8333,0.4,0.7667,0.7667,-3.39667,1.31243,0.406,0.4745,0.758,0.0,0.509278,0.44444446,0.052,0.147,0.086,0.12,0.024,0.046,40.0,5.6,0.217,0.0258064516129032,0.7612903225806451,0.2129032258064516,0.4492,0.303,0.7301587301587301,0.7358490566037735,0.7,0.0,8.522115384615384,22.050796599271273,31.40237388077777,41.081501550992805,41.081501550992805,2022,SR,G/F,"6'2"""
2024_68688,Emma Troxell,Abilene Christian,WAC,2024,FR,G/F,2-4 Wing,71.0,27.0,19.3333,5.2667,3.5667,1.0,0.8667,0.1,0.728326,1.28766,0.5589999999999999,0.5825,0.704,0.358,5.83685,1.0,0.087,0.203,0.059,0.151,0.026,0.4,24.5,4.2,0.135,0.4818181818181818,0.3090909090909091,0.209090909090909,0.5294,0.6522,0.8461538461538461,0.6666666666666666,0.8666666666666667,1.0,8.299861053400283,65.07430163606487,70.5719581331289,67.326262626949,70.5719581331289,2024,FR,G/F,"5'11"""
2025_68688,Emma Troxell,Abilene Christian,WAC,2025,SO,G/F,2-4 Wing,71.0,31.0,31.7088,11.0588,5.2059,1.4412,1.2941,0.0588,0.147981,2.30316,0.491,0.5309,0.778,0.333,8.62368,0.79034823,0.089,0.195,0.049,0.142,0.022,0.2,25.6,3.1,0.171,0.5338078291814946,0.2099644128113879,0.2562277580071174,0.5254,0.4444,0.7876106194690266,0.7419354838709677,0.59375,0.94,8.040344554803552,60.236122026148465,65.58290970764762,63.11925678202069,65.58290970764762,2025,SO,G/F,"5'11"""
2025_69506,Erin Woodson,Abilene Christian,WAC,2025,SO,G,PG / Combo Guard,72.0,27.0,22.2517,8.2069,2.1379,1.3448,1.4138,0.1034,1.56898,2.15814,0.519,0.5563,0.783,0.327,10.5636,1.18182617,0.122,0.171,0.038,0.075,0.033,0.6,25.3,2.9,0.175,0.6208791208791209,0.3186813186813186,0.0604395604395604,0.6034,0.3636,0.6842105263157895,0.4571428571428571,0.25,0.945945945945946,8.069162922050566,73.29999285561192,64.76104602426862,62.419472830012715,73.29999285561192,2025,SO,G,"6'0"""
2024_68691,Gracy Wernli,Abilene Christian,WAC,2024,FR,G,PG / Combo Guard,69.0,25.0,11.8571,4.4643,0.8214,0.5714,0.3214,0.0714,-1.27203,1.25587,0.481,0.5765,0.943,0.333,12.1166,1.06664171,0.098,0.15,0.026,0.05,0.017,0.7,43.8,2.8,0.1669999999999999,0.7875,0.15,0.0625,0.4167,0.4,0.8214285714285714,0.8,1.0,0.8095238095238095,6.508977743293047,68.17309066228478,56.33219811368284,48.95829656335063,68.17309066228478,2024,FR,G,"5'9"""
2023_75509,Hampton Williams,Abilene Christian,WAC,2023,FR,G/F,2-4 Wing,71.0,6.0,5.6667,1.2222,0.6667,0.0,0.4444,0.1111,-6.42432,-0.194031,0.6,0.6,0.0,0.4,11.7438,0.0,0.0,0.45,0.047,0.093,0.023,0.0409999999999999,0.0,3.2,0.156,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.610508173481332,45.020629420590126,54.102122253984426,52.41167072865757,54.102122253984426,2023,FR,G/F,"5'11"""
2021_77872,Hannah Matthews,Abilene Christian,Slnd,2021,FR,F/C,Stretch Big,73.0,5.0,4.1,0.4,0.8,0.1,0.1,0.0,-13.8507,-0.912034,0.0,0.0,0.0,0.0,0.0,0.33333333,0.0,0.607,0.0,0.1369999999999999,0.0,0.0,0.0,5.0,0.061,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.676760975609756,9.263056369221978,25.965442518372765,35.245734723845366,35.245734723845366,2021,FR,F/C,"6'1"""
2022_77047,Jamie Bonnarens,Abilene Christian,WAC,2022,SR,G/F,PG / Combo Guard,72.0,24.0,30.7857,15.0714,5.0357,1.75,0.8571,0.2857,1.36015,4.39402,0.53,0.557,0.84,0.409,11.4397,1.32435291,0.123,0.1169999999999999,0.071,0.107,0.016,0.7,15.6,2.6,0.223,0.48125,0.271875,0.246875,0.5057,0.3924,0.6884057971014492,0.4318181818181818,0.5483870967741935,0.9365079365079364,7.118673063576053,76.59587768807602,65.03029924578279,62.15298625014088,76.59587768807602,2022,SR,G/F,"6'0"""
2021_77698,Josie Larson,Abilene Christian,Slnd,2021,SR,G/F,2-4 Wing,69.0,6.0,5.6364,2.0909,0.5455,0.4545,0.0,0.0,-18.3279,-0.563126,0.1669999999999999,0.1667,0.0,0.0,14.5641,1.25000002,0.0,0.327,0.0,0.0,0.0,0.0,0.0,2.0,0.181,0.8333333333333334,0.1666666666666666,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.3683556880278194,35.866792884189465,38.55041929111396,33.83449802227064,38.55041929111396,2021,SR,G/F,"5'9"""
2021_76254,Kamryn Mraz,Abilene Christian,Slnd,2021,SO,G,PG / Combo Guard,66.0,22.0,26.2593,7.037,2.3333,3.1852,1.0741,0.0,-6.5086,0.277121,0.434,0.4797999999999999,0.8,0.275,10.7389,0.91489302,0.251,0.39,0.031,0.066,0.021,0.0,24.5,3.9,0.217,0.7622377622377622,0.1608391608391608,0.0769230769230769,0.5217,0.4545,0.4680851063829787,0.25,0.2,0.6,6.635148828657415,76.3393048510395,51.13473770520322,41.50722823888901,76.3393048510395,2021,SO,G,"5'6"""
2022_76254,Kamryn Mraz,Abilene Christian,WAC,2022,JR,G,PG / Combo Guard,66.0,24.0,27.2143,7.5357,3.0,3.1071,0.8929,0.1071,-1.71634,1.27789,0.507,0.5288,0.677,0.366,9.49927,1.40319746,0.203,0.287,0.033,0.1,0.02,0.5,20.8,3.0,0.166,0.7516778523489933,0.2013422818791946,0.046979865771812,0.4333,0.1429,0.6545454545454545,0.2307692307692307,0.0,0.8048780487804879,7.27356573566103,95.36979352718438,74.31933547783284,62.125651116898354,95.36979352718438,2022,JR,G,"5'6"""
2021_76583,Katie Horyna,Abilene Christian,Slnd,2021,FR,G/F,PG / Combo Guard,69.0,22.0,15.0,2.5926,2.037,1.3333,0.6667,0.037,-4.59285,-0.589354,0.348,0.3671999999999999,0.5,0.212,5.99143,1.24131829,0.107,0.324,0.081,0.087,0.022,0.3,21.4,3.9,0.14,0.5892857142857143,0.3571428571428571,0.0535714285714285,0.4,0.3333,0.5625,0.25,0.0,1.0,6.726363636363636,57.72406587125813,46.57135044297012,41.22368665787331,57.72406587125813,2021,FR,G/F,"5'9"""
2022_76583,Katie Horyna,Abilene Christian,WAC,2022,SO,G,PG / Combo Guard,69.0,13.0,7.4118,1.5882,0.9412,0.7059,0.1765,0.0,-1.27704,0.853195,0.591,0.5878,0.5,0.5,4.12138,3.99943367,0.152,0.076,0.07,0.087,0.7,0.0,36.4,1.0,0.091,0.5454545454545454,0.4545454545454545,0.0,0.4,0.0,0.8,1.0,0.0,0.6666666666666666,5.000134919992444,94.70000714438808,73.93657646219508,65.08334005439342,94.70000714438808,2022,SO,G,"5'9"""
2024_69497,Kenadi Rising,Abilene Christian,WAC,2024,JR,G/F,Stretch Big,71.0,20.0,7.087,1.3913,1.087,0.3043,0.1739,0.0,-8.25779,-0.17365,0.45,0.4789,1.0,0.158,8.47532,0.38883212,0.076,0.37,0.026,0.135,0.013,0.0,10.0,5.5,0.1689999999999999,0.6333333333333333,0.3,0.0666666666666666,0.8889,0.5,0.6666666666666666,0.625,0.0,1.0,6.502187103146606,41.75207187254412,49.780569831095,50.72889804428354,50.72889804428354,2024,JR,G/F,"5'11"""
2021_74790,Madi Miller,Abilene Christian,Slnd,2021,JR,G,PG / Combo Guard,69.0,22.0,29.8148,8.1852,3.963,3.2222,1.4444,0.2593,-2.59444,0.668536,0.355,0.4372999999999999,0.821,0.171,6.66443,1.38096248,0.209,0.2789999999999999,0.035,0.109,0.024,1.0,37.8,3.1,0.179,0.5135135135135135,0.4121621621621621,0.0743243243243243,0.5246,0.0909,0.4782608695652174,0.3125,0.0,0.9230769230769232,7.523048345727014,69.00175037508038,63.1429807014024,58.210048644533074,69.00175037508038,2021,JR,G,"5'9"""
2022_74790,Madi Miller,Abilene Christian,WAC,2022,SR,G,PG / Combo Guard,69.0,26.0,28.7333,9.4333,4.3,3.4,1.1333,0.1333,0.990627,2.91861,0.546,0.5859000000000001,0.762,0.353,8.78105,1.64513482,0.22,0.237,0.045,0.122,0.021,0.6,32.3,3.4,0.1889999999999999,0.5948717948717949,0.3333333333333333,0.0717948717948717,0.6462,0.2143,0.5116279069767442,0.1666666666666666,0.6666666666666666,0.8536585365853658,7.5000087007061484,96.03922269057657,80.12664942128642,72.17985725153575,96.03922269057657,2022,SR,G,"5'9"""
2023_74790,Madi Miller,Abilene Christian,WAC,2023,SR,G,PG / Combo Guard,69.0,27.0,33.0,12.1,5.0,2.6333,1.0667,0.2333,2.48157,3.52968,0.5539999999999999,0.5939,0.846,0.388,11.5896,1.16173293,0.154,0.213,0.043,0.127,0.018,0.7,24.9,2.8,0.19,0.7011494252873564,0.2375478927203065,0.0613026819923371,0.5161,0.375,0.6788990825688074,0.3125,0.1666666666666666,0.8873239436619719,7.391290684624018,90.85007501607488,82.46154380832638,74.3768649485707,90.85007501607488,2023,SR,G,"5'9"""
2021_77630,Makayla Mabry,Abilene Christian,Slnd,2021,SR,F/C,Stretch Big,73.0,6.0,21.4444,6.5556,5.2222,0.7778,0.6667,0.7778,0.590024,1.30087,0.5,0.5313,0.833,0.36,10.3387,0.53849353,0.095,0.2339999999999999,0.053,0.238,0.021,0.047,17.1,3.9,0.159,0.6944444444444444,0.2222222222222222,0.0833333333333333,0.375,0.6667,1.0,1.0,1.0,1.0,10.600249948704557,61.3521647495892,78.07999458818064,78.81693821895865,78.81693821895865,2021,SR,F/C,"6'1"""
2023_75341,Maleeah Langstaff,Abilene Christian,WAC,2023,SR,G/F,PG / Combo Guard,71.0,27.0,32.4667,13.9,5.9333,2.1333,1.4,0.7667,0.838702,2.79897,0.518,0.5354,0.613,0.354,6.35171,0.72726965,0.142,0.22,0.051,0.153,0.025,0.023,24.3,2.6,0.239,0.3,0.5575757575757576,0.1393939393939394,0.5815,0.2391,0.4248366013071895,0.2336448598130841,0.4545454545454545,1.0,8.588583470539442,67.10696935057513,63.24769560798699,62.165499423090225,67.10696935057513,2023,SR,G/F,"5'11"""
2024_69631,Meredith Mayes,Abilene Christian,WAC,2024,FR,G/F,PG / Combo Guard,74.0,27.0,12.5333,4.2,3.1667,1.1333,0.4333,0.5333,5.17724,1.56794,0.575,0.5888,0.568,0.0,0.500776,1.54547933,0.209,0.166,0.128,0.151,0.018,0.052,55.0,3.6,0.181,0.037037037037037,0.8765432098765432,0.074074074074074,0.5915,0.6667,0.6521739130434783,0.6428571428571429,0.75,0.0,8.638900044355909,64.38361791812531,49.00126441304603,55.432999784911416,64.38361791812531,2024,FR,G/F,"6'2"""
2025_69631,Meredith Mayes,Abilene Christian,WAC,2025,SO,G/F,Stretch Big,74.0,29.0,28.4312,11.2812,7.1562,1.2812,1.5,1.125,4.74391,3.18385,0.585,0.5979,0.589,0.143,0.471236,0.68330669,0.083,0.191,0.135,0.161,0.0279999999999999,0.049,39.6,3.2,0.1939999999999999,0.0290456431535269,0.908713692946058,0.0580912863070539,0.6119,0.3571,0.5957446808510638,0.5970149253731343,0.6,1.0,9.47036330170546,41.89871043795099,48.96587203828085,56.66323575907816,56.66323575907816,2025,SO,G/F,"6'2"""
2025_79616,Mia Rivers,Abilene Christian,WAC,2025,SR,G,PG / Combo Guard,66.0,15.0,23.7611,6.0,3.5556,2.5556,2.1667,0.2222,1.99794,0.85242,0.424,0.4602,0.696,0.244,6.31289,1.15003151,0.188,0.281,0.047,0.127,0.057,1.0,25.0,3.5,0.181,0.4456521739130434,0.4347826086956521,0.1195652173913043,0.55,0.1818,0.5588235294117647,0.4090909090909091,0.0,1.0,10.707932994123448,69.3700435807673,64.35846814925657,55.83574899515213,69.3700435807673,2025,SR,G,"5'6"""
2025_68990,Natalia Chavez,Abilene Christian,WAC,2025,JR,G,2-4 Wing,71.0,32.0,14.32,4.2,1.8286,0.5429,0.4286,0.1429,-3.66613,0.227376,0.395,0.4057,0.833,0.281,11.7517,0.90483334,0.078,0.165,0.048,0.074,0.016,0.011,4.7,3.0,0.152,0.6953125,0.203125,0.1015625,0.3077,0.3846,0.868421052631579,0.75,0.6,0.96,6.377103701117318,53.93262842037579,58.24417523390848,55.62691796449361,58.24417523390848,2025,JR,G,"5'11"""
2022_76060,Niyah Johnson,Abilene Christian,WAC,2022,FR,F/C,Stretch Big,74.0,9.0,2.6923,0.7692,0.9231,0.0,0.3077,0.0769,-17.8652,-0.222633,0.0,0.266,0.5,0.0,0.0,0.0,0.0,0.507,0.139,0.214,0.0,0.0,200.0,14.1,0.134,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.107718720466186,6.22812031149532,37.46352467621393,48.92544508773069,48.92544508773069,2022,FR,F/C,"6'2"""
2022_74390,Nykale Cramer,Abilene Christian,WAC,2022,FR,G,PG / Combo Guard,70.0,18.0,5.9091,3.3636,0.5909,0.4545,0.2727,0.0455,1.35627,0.887495,0.618,0.6341,0.643,0.379,16.8075,1.42834695,0.187,0.148,0.035,0.0969999999999999,0.023,0.0,36.8,6.8,0.2339999999999999,0.7631578947368421,0.2105263157894736,0.0263157894736842,0.875,0.0,0.7222222222222222,0.2857142857142857,0.0,1.0,6.745828938040949,96.4995891976852,77.73002650542627,70.75781817506977,96.4995891976852,2022,FR,G,"5'10"""
2021_76449,Paige Emborsky,Abilene Christian,Slnd,2021,JR,G,PG / Combo Guard,66.0,20.0,14.64,4.76,1.44,0.52,0.52,0.08,-1.41616,1.12836,0.542,0.5427000000000001,0.5,0.4,13.5539,1.29999993,0.06,0.127,0.025,0.075,0.021,0.6,4.8,1.7,0.138,0.8433734939759037,0.1204819277108433,0.036144578313253,0.3,0.0,0.7419354838709677,0.3333333333333333,0.0,0.7857142857142857,6.861953551912569,67.28281060227192,66.68360085744716,54.16225699804872,67.28281060227192,2021,JR,G,"5'6"""
2022_76449,Paige Emborsky,Abilene Christian,WAC,2022,SR,G,PG / Combo Guard,66.0,16.0,7.95,2.45,0.8,0.6,0.4,0.0,-5.56285,0.165025,0.36,0.4342,1.0,0.261,13.9096,1.71428581,0.057,0.1889999999999999,0.049,0.051,0.018,0.0,24.0,2.5,0.16,0.92,0.08,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.8333333333333334,4.606446540880503,54.238854754590264,51.370225064806014,40.32303638151674,54.238854754590264,2022,SR,G,"5'6"""
